unit,time,yyyymm,y,treat
C18,66,201508,0.130469033668651,0
C18,67,201509,0.205572620127905,0
C18,68,201510,0.0646027641969695,0
C18,69,201511,-0.414449290008038,0
C18,70,201512,-0.23012461796803,0
C19,0,201002,0.0664216217681695,0
C19,1,201003,0.479439779934887,0
C19,2,201004,-0.125949130418312,0
C19,3,201005,0.152322290384099,0
C19,4,201006,-0.811825341852042,0
C19,5,201007,0.532728065506645,0
C19,6,201008,-0.258229168601854,0
C19,7,201009,0.192633571831876,0
C19,8,201010,0.340185088431184,0
C19,9,201011,-0.342435923108716,0
C19,10,201012,-0.189221259119068,0
C19,11,201101,0.367946186100599,0
C19,12,201102,-0.126894647800206,0
C19,13,201103,0.1059521000416,0
C19,14,201104,-0.314951732911432,0
C19,15,201105,0.493661776019493,0
C19,16,201106,-0.0755447485601701,0
C19,17,201107,0.0133537599646312,0
C19,18,201108,0.0475944337943703,0
C19,19,201109,0.183233061078965,0
C19,20,201110,-0.0022950097126264,0
C19,21,201111,-0.244187024905366,0
C19,22,201112,0.116651578816536,0
C19,23,201201,-0.139423850570917,0
C19,24,201202,0.251027970941948,0
C19,25,201203,0.187830778076751,0
C19,26,201204,-0.444198314132239,0
C19,27,201205,0.412798832469505,0
C19,28,201206,-0.0643296865952196,0
C19,29,201207,-0.378349326226649,0
C19,30,201208,0.225755835140436,0
C19,31,201209,0.0590540848349033,0
C19,32,201210,0.3155177572283,0
C19,33,201211,-0.264860973057904,0
C19,34,201212,-0.107014756485906,0
C19,35,201301,0.306342398003768,0
C19,36,201302,0.0492033535452583,0
C19,37,201303,-0.0014144153210136,0
C19,38,201304,-0.200651444905638,0
C19,39,201305,0.115073549700527,0
C19,40,201306,-0.0424676474018844,0
C19,41,201307,0.219543641373696,0
C19,42,201308,0.0604060157220871,0
C19,43,201309,-0.005129077381297,0
C19,44,201310,0.124868655959413,0
C19,45,201311,-0.119059779480278,0
C19,46,201312,0.0275349701242034,0
C19,47,201401,-0.332936021195548,0
C19,48,201402,0.172646429870812,0
C19,49,201403,-0.155454044318328,0
C19,50,201404,0.262519838003128,0
C19,51,201405,-0.081051025247409,0
C19,52,201406,-0.0530049809945448,0
C19,53,201407,0.238713168762946,0
C19,54,201408,-0.16580090513205,0
C19,55,201409,0.137315416761082,0
C19,56,201410,-0.0356310300267202,0
C19,57,201411,0.0355011799797822,0
C19,58,201412,-0.0314649596110641,0
C19,59,201501,-0.151300235108859,0
C19,60,201502,-0.0495043457369828,0
C19,61,201503,0.125774975702039,0
C19,62,201504,0.0876315325594783,0
C19,63,201505,0.0036333750256725,0
C19,64,201506,0.0388224036379574,0
C19,65,201507,0.0736733900882705,0
C19,66,201508,-0.0706014516131175,0
C19,67,201509,0.167395708963547,0
C19,68,201510,0.0119263070162265,0
C19,69,201511,0.0701894658743294,0
C19,70,201512,-0.146399096620275,0
C20,0,201002,0.202021484136281,0
C20,1,201003,-0.0537680929595066,0
C20,2,201004,0.036994370055913,0
C20,3,201005,-0.0757602640838448,0
C20,4,201006,0.164842414693608,0
C20,5,201007,-0.0753469252362913,0
C20,6,201008,-0.0923437236226565,0
C20,7,201009,0.0387284151285465,0
C20,8,201010,0.331955620055926,0
C20,9,201011,-0.147093968756291,0
C20,10,201012,-0.0446794229951841,0
C20,11,201101,0.107936462551121,0
C20,12,201102,-0.0743386226729417,0
C20,13,201103,0.244385231179002,0
C20,14,201104,-0.0861436079533897,0
C20,15,201105,0.0723230078356827,0
C20,16,201106,-0.154069706646506,0
C20,17,201107,-0.0755915009572532,0
C20,18,201108,0.030638336418007,0
C20,19,201109,-0.0679858723110058,0
C20,20,201110,0.11426861238177,0
C20,21,201111,0.23828822814118,0
C20,22,201112,-0.1532727651416,0
C20,23,201201,-0.277577239983775,0
C20,24,201202,0.209377773712588,0
C20,25,201203,0.252323980973401,0
C20,26,201204,-0.192654993017116,0
C20,27,201205,0.290859574772702,0
C20,28,201206,-0.207762600189493,0
C20,29,201207,-0.116350783106474,0
C20,30,201208,0.202462587515256,0
C20,31,201209,-0.154497250534438,0
C20,32,201210,0.12367048615309,0
C20,33,201211,-0.0599564257748271,0
C20,34,201212,-0.0039124102198919,0
C20,35,201301,-0.211227665382121,0
C20,36,201302,0.0951476781620899,0
C20,37,201303,0.142283784722129,0
C20,38,201304,0.0640858297335485,0
C20,39,201305,-0.025884644170751,0
C20,40,201306,0.0619312632236504,0
C20,41,201307,-0.229591321068245,0
C20,42,201308,0.0177613587414216,0
C20,43,201309,0.113373012107377,0
C20,44,201310,0.0859540095272768,0
C20,45,201311,0.154912643304691,0
C20,46,201312,-0.0758632590757919,0
C20,47,201401,-0.273549003647446,0
C20,48,201402,-0.0215983528498849,0
C20,49,201403,0.264066084814286,0
C20,50,201404,0.166142682459606,0
C20,51,201405,-0.0586762866413038,0
C20,52,201406,-0.0055753025794382,0
C20,53,201407,-0.217924392716395,0
C20,54,201408,-0.10008042505952,0
C20,55,201409,0.093993897950424,0
C20,56,201410,0.102784870918592,0
C20,57,201411,-0.0995125820200817,0
C20,58,201412,0.151533971385312,0
C20,59,201501,-0.351718238339422,0
C20,60,201502,-0.0413336802431554,0
C20,61,201503,0.326053953625308,0
C20,62,201504,0.112812001190461,0
C20,63,201505,0.0668551733022857,0
C20,64,201506,-0.0416292507785743,0
C20,65,201507,-0.029512157742051,0
C20,66,201508,-0.0977209122265217,0
C20,67,201509,0.0865079458006317,0
C20,68,201510,0.0707936292023037,0
C20,69,201511,0.0053077679228721,0
C20,70,201512,-0.121759570895862,0
C21,0,201002,-0.136158955912773,0
C21,1,201003,0.33605910201801,0
C21,2,201004,-0.0404917091101424,0
C21,3,201005,0.115331296347859,0
C21,4,201006,0.0519279597904676,0
C21,5,201007,0.186138506489423,0
C21,6,201008,-0.378487354042847,0
C21,7,201009,-0.0185801824279341,0
C21,8,201010,0.443368509194667,0
C21,9,201011,-0.476516291448283,0
C21,10,201012,0.437064464716851,0
C21,11,201101,-0.626437062842687,0
C21,12,201102,0.43054655005762,0
C21,13,201103,0.294982524219217,0
C21,14,201104,-0.111039148925922,0
C21,15,201105,-0.0394019298512962,0
C21,16,201106,0.136150163445882,0
C21,17,201107,0.146920909363416,0
C21,18,201108,-0.190568763069024,0
C21,19,201109,-0.089212078350112,0
C21,20,201110,0.304722307274634,0
C21,21,201111,-0.0731057486285751,0
C21,22,201112,0.102737135689548,0
C21,23,201201,-0.685539647958946,0
C21,24,201202,0.620793133169218,0
C21,25,201203,-0.369410845477224,0
C21,26,201204,0.41246068266822,0
C21,27,201205,-0.165699877247552,0
C21,28,201206,0.0641217299789174,0
C21,29,201207,-0.0748978266426059,0
C21,30,201208,-0.0608582504857456,0
C21,31,201209,-0.0174811884758581,0
C21,32,201210,0.0377261333080305,0
C21,33,201211,-0.0619285187820484,0
C21,34,201212,-0.134692008991841,0
C21,35,201301,0.289033628492672,0
C21,36,201302,0.0948364486449096,0
C21,37,201303,0.178093691198454,0
C21,38,201304,-0.0942290333646767,0
C21,39,201305,0.121650370201968,0
C21,40,201306,-0.0801203912595456,0
C21,41,201307,0.0855711062129485,0
C21,42,201308,-0.0103017451035781,0
C21,43,201309,-0.143496622668676,0
C21,44,201310,0.303325369869815,0
C21,45,201311,-0.0903390202713261,0
C21,46,201312,-0.0076967369206961,0
C21,47,201401,-0.163993600080551,0
C21,48,201402,0.0239387763045684,0
C21,49,201403,0.184479019135081,0
C21,50,201404,-0.0653176736743388,0
C21,51,201405,0.120444195813302,0
C21,52,201406,-0.116431633386868,0
C21,53,201407,-0.0389109230891718,0
C21,54,201408,-0.0133693483150754,0
C21,55,201409,0.0108440275049766,0
C21,56,201410,0.145657924041011,0
C21,57,201411,-0.101740997892028,0
C21,58,201412,0.0737701678812028,0
C21,59,201501,-0.140836802629842,0
C21,60,201502,-0.132175659406594,0
C21,61,201503,0.266506837256912,0
C21,62,201504,0.0752295565460654,0
C21,63,201505,-0.0462739783298538,0
C21,64,201506,0.0366878939418127,0
C21,65,201507,-0.039648459946358,0
C21,66,201508,-0.067448108427465,0
C21,67,201509,0.104382853349122,0
C21,68,201510,0.0231361810841468,0
C21,69,201511,0.0588703351342872,0
C21,70,201512,0.0310954812776645,0
C23,0,201002,-0.0143058213748271,0
C23,1,201003,0.0306092298023808,0
C23,2,201004,-0.151304896518258,0
C23,3,201005,0.09502953430475,0
C23,4,201006,0.409856875092468,0
C23,5,201007,0.046971130932941,0
C23,6,201008,-0.462205137072958,0
C23,7,201009,0.0632134815293375,0
C23,8,201010,-0.519444831089036,0
C23,9,201011,-0.0561633928698759,0
C23,10,201012,0.199868469580436,0
C23,11,201101,0.0421685814389265,0
C23,12,201102,0.339743261721533,0
C23,13,201103,0.124613205834976,0
C23,14,201104,-0.0579022163036331,0
C23,15,201105,0.289636863956938,0
C23,16,201106,-0.0397410715847109,0
C23,17,201107,-0.167548172560373,0
C23,18,201108,-0.255098433366816,0
C23,19,201109,-0.0352310018610291,0
C23,20,201110,-0.156604566879194,0
C23,21,201111,0.107299125989845,0
C23,22,201112,-0.081810351362777,0
C23,23,201201,0.217086462814185,0
C23,24,201202,0.0386801288764831,0
C23,25,201203,0.0079985004930636,0
C23,26,201204,-0.0696286040165894,0
C23,27,201205,-0.136297109824278,0
C23,28,201206,0.550922726720673,0
C23,29,201207,0.0147843601331861,0
C23,30,201208,-0.486634459051069,0
C23,31,201209,-0.213760269150106,0
C23,32,201210,0.181719413033737,0
C23,33,201211,-0.347029799638412,0
C23,34,201212,0.139184605679674,0
C23,35,201301,0.0655053539363211,0
C23,36,201302,0.0312251188655832,0
C23,37,201303,0.288717357347423,0
C23,38,201304,0.307530813512311,0
C23,39,201305,-0.278699662095224,0
C23,40,201306,0.214912194114321,0
C23,41,201307,0.206668305252096,0
C23,42,201308,0.222537041717058,0
C23,43,201309,-0.27373707490034,0
C23,44,201310,-0.0721385454846377,0
C23,45,201311,-0.106439639252204,0
C23,46,201312,0.341902219976397,0
C23,47,201401,-0.0767964562911398,0
C23,48,201402,0.0168328263432596,0
C23,49,201403,0.0002475889378414,0
C23,50,201404,-0.252081646485238,0
C23,51,201405,0.0728073328446062,0
C23,52,201406,0.242333609735144,0
C23,53,201407,0.0280500147594616,0
C23,54,201408,-0.413041590814831,0
C23,55,201409,-0.754742620812443,0
C23,56,201410,-0.183647345506714,0
C23,57,201411,0.494966702140347,0
C23,58,201412,0.108904961856826,0
C23,59,201501,-0.107463933371934,0
C23,60,201502,0.174161752072173,0
C23,61,201503,0.163327741071012,0
C23,62,201504,0.0473193555407114,0
C23,63,201505,0.577496850901688,0
C23,64,201506,0.160798167949693,0
C23,65,201507,-0.196713221986513,0
C23,66,201508,-0.32021792668312,0
C23,67,201509,-0.2109222303221,0
C23,68,201510,0.102553049730123,0
C23,69,201511,-0.129946609304002,0
C23,70,201512,-0.577083229656902,0
C25,0,201002,0.131192562433619,0
C25,1,201003,0.149724087014765,0
C25,2,201004,0.0992586020060813,0
C25,3,201005,0.0889036180051868,0
C25,4,201006,0.0782468213127503,0
C25,5,201007,0.0644375780516153,0
C25,6,201008,-0.265986697396028,0
C25,7,201009,-0.207027198113967,0
C25,8,201010,0.450812455280273,0
C25,9,201011,-0.0798756909383123,0
C25,10,201012,-0.0897148312490526,0
C25,11,201101,0.0576447444316583,0
C25,12,201102,-0.155846628413799,0
C25,13,201103,0.315659269723501,0
C25,14,201104,0.139083753532541,0
C25,15,201105,0.0746476542461929,0
C25,16,201106,0.160687930380738,0
C25,17,201107,-0.204415363184591,0
C25,18,201108,-0.0173104932468764,0
C25,19,201109,-0.094163783846243,0
C25,20,201110,0.0027214080727953,0
C25,21,201111,0.146654523657646,0
C25,22,201112,-0.147385474534997,0
C25,23,201201,-0.0305077955966429,0
C25,24,201202,-0.207723277631705,0
C25,25,201203,0.275455271677093,0
C25,26,201204,0.0678247427061338,0
C25,27,201205,0.190200218444858,0
C25,28,201206,-0.0074378181416348,0
C25,29,201207,-0.135309123189605,0
C25,30,201208,-0.0463832693277588,0
C25,31,201209,-0.0389834909399882,0
C25,32,201210,0.1061337232869,0
C25,33,201211,0.0401232177648509,0
C25,34,201212,-0.193706748330671,0
C25,35,201301,0.0304666112185661,0
C25,36,201302,-0.0018399524520971,0
C25,37,201303,0.0462804135916564,0
C25,38,201304,0.183761877049458,0
C25,39,201305,0.135770053901127,0
C25,40,201306,-0.0553506991353245,0
C25,41,201307,0.0496389592814035,0
C25,42,201308,-0.281590165152765,0
C25,43,201309,0.0042248139380891,0
C25,44,201310,0.130478566081943,0
C25,45,201311,-0.0756848848151712,0
C25,46,201312,-0.0042486277099804,0
C25,47,201401,0.0359267701959576,0
C25,48,201402,-0.346572267105437,0
C25,49,201403,0.337057100166071,0
C25,50,201404,0.0678647409036417,0
C25,51,201405,0.112835447399968,0
C25,52,201406,-0.112741483358179,0
C25,53,201407,0.0469937099649398,0
C25,54,201408,-0.228718643203776,0
C25,55,201409,-0.008981718254069,0
C25,56,201410,0.0572179975767009,0
C25,57,201411,-0.0923203646683532,0
C25,58,201412,0.0435550745276778,0
C25,59,201501,-0.208369088440849,0
C25,60,201502,-0.116285941860002,0
C25,61,201503,0.104156414079269,0
C25,62,201504,0.142588645451309,0
C25,63,201505,0.149960416799272,0
C25,64,201506,-0.0258103509411489,0
C25,65,201507,0.0044438316280377,0
C25,66,201508,-0.196556081418089,0
C25,67,201509,0.0382781872128337,0
C25,68,201510,-0.0603160564058252,0
C25,69,201511,-0.0581336392925955,0
C25,70,201512,-0.013237821894271,0
C26,0,201002,0.0817288610020999,0
C26,1,201003,0.1051608002241,0
C26,2,201004,-0.602794941920099,0
C26,3,201005,0.0249178398156493,0
C26,4,201006,0.196953965105478,0
C26,5,201007,0.861948541462388,0
C26,6,201008,0.0252515542801444,0
C26,7,201009,0.0914750105308144,0
C26,8,201010,0.0033841399710024,0
C26,9,201011,-0.0064629320386302,0
C26,10,201012,0.168814451255001,0
C26,11,201101,-0.240040998221316,0
C26,12,201102,-0.0803618229416561,0
C26,13,201103,0.253727535964684,0
C26,14,201104,0.014529944325897,0
C26,15,201105,0.110953594310198,0
C26,16,201106,0.0204398047035941,0
C26,17,201107,-0.0188412741937878,0
C26,18,201108,0.102500109457893,0
C26,19,201109,0.0082039586962547,0
C26,20,201110,-0.0534787049055989,0
C26,21,201111,-0.129149074800496,0
C26,22,201112,0.139615880811947,0
C26,23,201201,-0.344505191159611,0
C26,24,201202,0.0338776304753363,0
C26,25,201203,0.155742835490296,0
C26,26,201204,-0.0915991195877695,0
C26,27,201205,0.168933583442307,0
C26,28,201206,-0.104133987085207,0
C26,29,201207,0.0383503066395114,0
C26,30,201208,-0.0825477069509422,0
C26,31,201209,-0.0515809394125366,0
C26,32,201210,0.153903382216182,0
C26,33,201211,-0.0721636939434287,0
C26,34,201212,0.0841043476471039,0
C26,35,201301,-0.0256669681531125,0
C26,36,201302,-0.0509636185916964,0
C26,37,201303,0.145138449144731,0
C26,38,201304,-0.0353965548820572,0
C26,39,201305,0.0883930480380251,0
C26,40,201306,-0.136727161508544,0
C26,41,201307,-0.0086274023635635,0
C26,42,201308,0.135417815462745,0
C26,43,201309,0.0061190245938043,0
C26,44,201310,0.114575115377797,0
C26,45,201311,-0.063709382607799,0
C26,46,201312,0.0942740939507622,0
C26,47,201401,-0.165122564549465,0
C26,48,201402,-0.114975836930938,0
C26,49,201403,0.0532926258812605,0
C26,50,201404,0.0437182739865634,0
C26,51,201405,0.0024604920935722,0
C26,52,201406,-0.0796159039549273,0
C26,53,201407,-0.0095579269273091,0
C26,54,201408,0.0371001371671262,0
C26,55,201409,0.0058427620103085,0
C26,56,201410,-0.0917707405882009,0
C26,57,201411,-0.0182738051379854,0
C26,58,201412,-0.0536671551124357,0
C26,59,201501,-0.331841850977241,0
C26,60,201502,-0.0249453714350452,0
C26,61,201503,0.0033856142848272,0
C26,62,201504,-0.139994891921429,0
C26,63,201505,0.0947868998528634,0
C26,64,201506,0.147368718148083,0
C26,65,201507,-0.0817355393301273,0
C26,66,201508,-0.0030722523097424,0
C26,67,201509,0.0909055737901081,0
C26,68,201510,-0.111813709864144,0
C26,69,201511,-0.0706389410057131,0
C26,70,201512,-0.0251396141620415,0
C27,0,201002,-0.239453554388691,0
C27,1,201003,-0.0029474360860755,0
C27,2,201004,0.125855354867339,0
C27,3,201005,0.0095044796154999,0
C27,4,201006,-0.232814252327395,0
C27,5,201007,0.399541364196376,0
C27,6,201008,-0.227111100874954,0
C27,7,201009,0.218980571746252,0
C27,8,201010,0.0152507668401016,0
C27,9,201011,0.128186177140908,0
C27,10,201012,0.0891624084791633,0
C27,11,201101,0.0329014544318227,0
C27,12,201102,-0.15586666808254,0
C27,13,201103,0.127985320304353,0
C27,14,201104,-0.205076839649612,0
C27,15,201105,0.111719539302115,0
C27,16,201106,0.258526999970297,0
C27,17,201107,-0.434038962021145,0
C27,18,201108,0.401429528779163,0
C27,19,201109,-0.0961600785972561,0
C27,20,201110,0.119170227063497,0
C27,21,201111,-0.009136830941987,0
C27,22,201112,0.106429168836829,0
C27,23,201201,0.0281632603965978,0
C27,24,201202,-0.0071007910311369,0
C27,25,201203,0.0937405723866114,0
C27,26,201204,0.0177419997100383,0
C27,27,201205,0.000803362365211,0
C27,28,201206,-0.144978659483959,0
C27,29,201207,-0.216584650513989,0
C27,30,201208,0.079682589845536,0
C27,31,201209,0.101813782812776,0
C27,32,201210,0.121892467812792,0
C27,33,201211,0.128067944589077,0
C27,34,201212,0.263398617443935,0
C27,35,201301,-0.175140489430586,0
C27,36,201302,-0.0101811567157917,0
C27,37,201303,0.234505829652061,0
C27,38,201304,-0.117074967449787,0
C27,39,201305,0.0330627079626691,0
C27,40,201306,-0.0538230856139368,0
C27,41,201307,-0.0143036647276933,0
C27,42,201308,0.0079558125237788,0
C27,43,201309,0.0597573139952612,0
C27,44,201310,-0.0529184198827082,0
C27,45,201311,0.278921564503863,0
C27,46,201312,0.0149877009504422,0
C27,47,201401,0.122873813789749,0
C27,48,201402,-0.119319445477116,0
C27,49,201403,-0.0326527841991719,0
C27,50,201404,-0.010840183674043,0
C27,51,201405,-0.108238560140395,0
C27,52,201406,0.0396081104505939,0
C27,53,201407,0.0732567012314043,0
C27,54,201408,-0.201974762742257,0
C27,55,201409,0.0198834529050345,0
C27,56,201410,-3.41259066409805e-05,0
C27,57,201411,-0.184315617574496,0
C27,58,201412,-0.140926344825616,0
C27,59,201501,-0.388196928052212,0
C27,60,201502,-0.0465618030829429,0
C27,61,201503,0.0693690972711529,0
C27,62,201504,0.0520867466447843,0
C27,63,201505,0.104285657436725,0
C27,64,201506,0.0754447864073722,0
C27,65,201507,-0.179425457291746,0
C27,66,201508,-0.306608610403472,0
C27,67,201509,-0.0630737180771863,0
C27,68,201510,0.361614322601738,0
C27,69,201511,-0.0924621049009975,0
C27,70,201512,-0.0015194205316824,0
C28,0,201002,-0.239186127158945,0
C28,1,201003,0.344249977657028,0
C28,2,201004,0.026582782608652,0
C28,3,201005,-0.0439132263502886,0
C28,4,201006,0.182590833315929,0
C28,5,201007,-0.240137893322879,0
C28,6,201008,-0.203271824304894,0
C28,7,201009,0.0716135596872149,0
C28,8,201010,0.256027738667047,0
C28,9,201011,0.0203471237066264,0
C28,10,201012,0.130290235628993,0
C28,11,201101,-0.155221021315699,0
C28,12,201102,0.0859658991529608,0
C28,13,201103,0.0999595020493356,0
C28,14,201104,0.0025239173218176,0
C28,15,201105,0.0422012831525134,0
C28,16,201106,-0.113531775311566,0
C28,17,201107,0.10878003305754,0
C28,18,201108,-0.0831201309682204,0
C28,19,201109,-0.031539029572917,0
C28,20,201110,0.0415441877345675,0
C28,21,201111,-0.0746806279880223,0
C28,22,201112,-0.0076304377524074,0
C28,23,201201,-0.0265037977730325,0
C28,24,201202,0.0736220182243468,0
C28,25,201203,0.303955579680338,0
C28,26,201204,-0.012869175370092,0
C28,27,201205,-0.243867022635436,0
C28,28,201206,-0.155908391898644,0
C28,29,201207,-0.0357731068497245,0
C28,30,201208,0.151828270097193,0
C28,31,201209,0.281768812661465,0
C28,32,201210,-0.0466353859896538,0
C28,33,201211,-0.210214360101467,0
C28,34,201212,0.541378500410422,0
C28,35,201301,-0.694721468625029,0
C28,36,201302,-0.0155884361093346,0
C28,37,201303,0.118580855519377,0
C28,38,201304,-0.141261464809818,0
C28,39,201305,0.0304846553338285,0
C28,40,201306,0.0263561272225825,0
C28,41,201307,0.0460042581704263,0
C28,42,201308,-0.0597602222350408,0
C28,43,201309,-0.132389969563791,0
C28,44,201310,0.556790177117991,0
C28,45,201311,-0.356966081351862,0
C28,46,201312,0.0484716140581565,0
C28,47,201401,-0.0641285963332354,0
C28,48,201402,-0.0819303992026388,0
C28,49,201403,0.430083055594734,0
C28,50,201404,-0.0744699391842252,0
C28,51,201405,0.0699784947283595,0
C28,52,201406,-0.280433261981703,0
C28,53,201407,0.0729069777798808,0
C28,54,201408,0.121389691945238,0
C28,55,201409,-0.0376760387640163,0
C28,56,201410,-0.107831170339286,0
C28,57,201411,0.204155772395723,0
C28,58,201412,0.105500486606156,0
C28,59,201501,-0.477944650387023,0
C28,60,201502,0.0361821052731441,0
C28,61,201503,0.251872615645212,0
C28,62,201504,-0.187245043817614,0
C28,63,201505,-0.0593762150177621,0
C28,64,201506,0.122120612080273,0
C28,65,201507,-0.0688667292481959,0
C28,66,201508,0.103854125724099,0
C28,67,201509,-0.0063849991757543,0
C28,68,201510,-0.187247987775284,0
C28,69,201511,0.0581301607383846,0
C28,70,201512,0.051078655683896,0
C29,0,201002,0.0089985820960816,0
C29,1,201003,0.0896264317142466,0
C29,2,201004,-0.182853091488446,0
C29,3,201005,-0.0300297504033669,0
C29,4,201006,-0.0275477705369402,0
C29,5,201007,0.0085315900941793,0
C29,6,201008,-0.0801770752531157,0
C29,7,201009,-0.0037858866693412,0
C29,8,201010,0.206199328565707,0
C29,9,201011,0.208080232697649,0
C29,10,201012,0.0528512350795669,0
C29,11,201101,-0.0817332121935808,0
C29,12,201102,-0.0421479985879243,0
C29,13,201103,0.15645142051895,0
C29,14,201104,-0.230161273877245,0
C29,15,201105,0.0450952108996665,0
C29,16,201106,-0.0219547384598231,0
C29,17,201107,0.0418676096063066,0
C29,18,201108,0.189946454702012,0
C29,19,201109,-0.0287874676563957,0
C29,20,201110,0.0877208625505874,0
C29,21,201111,-0.112032035995283,0
C29,22,201112,0.140829976002644,0
C29,23,201201,-0.110596003682917,0
C29,24,201202,-0.115776859390216,0
C29,25,201203,0.123420357507046,0
C29,26,201204,-0.180997491813526,0
C29,27,201205,0.0224068574515783,0
C29,28,201206,-0.0250211631969304,0
C29,29,201207,0.0130371480592988,0
C29,30,201208,0.060634419731616,0
C29,31,201209,-0.0258792421735148,0
C29,32,201210,0.0701429362501269,0
C29,33,201211,0.0498883796228,0
C29,34,201212,0.0644703182987687,0
C29,35,201301,0.388000974344976,0
C29,36,201302,-0.0633788241065503,0
C29,37,201303,0.0371007201190814,0
C29,38,201304,-0.0306546699423258,0
C29,39,201305,-0.0883150623345514,0
C29,40,201306,-0.0017567388746613,0
C29,41,201307,0.0084789414761932,0
C29,42,201308,0.128613498932852,0
C29,43,201309,-0.129871838162575,0
C29,44,201310,0.103106715922038,0
C29,45,201311,-0.0329984048979952,0
C29,46,201312,0.094131218050693,0
C29,47,201401,-0.355748609294404,0
C29,48,201402,-0.0726183946179955,0
C29,49,201403,-0.0464280201792659,0
C29,50,201404,-0.0659960666092303,0
C29,51,201405,-0.0095750468201076,0
C29,52,201406,-0.090764151702448,0
C29,53,201407,0.0768418003061244,0
C29,54,201408,-0.0695830112471896,0
C29,55,201409,-0.0414973247796837,0
C29,56,201410,0.066772742982959,0
C29,57,201411,-0.111635667006948,0
C29,58,201412,0.238517868844534,0
C29,59,201501,-0.153901903536973,0
C29,60,201502,-0.15166403519989,0
C29,61,201503,0.011952186158851,0
C29,62,201504,-0.0094779596112868,0
C29,63,201505,0.0348047779480858,0
C29,64,201506,-0.0777564276284473,0
C29,65,201507,0.0399617750058585,0
C29,66,201508,-0.118110729929598,0
C29,67,201509,-0.0834531728449779,0
C29,68,201510,0.160797264966649,0
C29,69,201511,-0.137468002798712,0
C29,70,201512,0.0824473942809059,0
C30,0,201002,-0.262908993262112,0
C30,1,201003,0.498542701021804,0
C30,2,201004,-0.211362001829094,0
C30,3,201005,0.0241328065116555,0
C30,4,201006,-0.0138959013575457,0
C30,5,201007,0.310400779652036,0
C30,6,201008,-0.681745014753496,0
C30,7,201009,0.046172454145351,0
C30,8,201010,0.392664898628666,0
C30,9,201011,0.0843726897800625,0
C30,10,201012,-0.02796078872242,0
C30,11,201101,0.0791964068087152,0
C30,12,201102,0.0812979169790387,0
C30,13,201103,0.258902527194976,0
C30,14,201104,-0.177175427533275,0
C30,15,201105,0.105085024470209,0
C30,16,201106,0.0186524607609275,0
C30,17,201107,0.0385798851599803,0
C30,18,201108,-0.0156864657627525,0
C30,19,201109,-0.111364633925456,0
C30,20,201110,0.0799971709012128,0
C30,21,201111,0.0050958767594329,0
C30,22,201112,0.18083009584219,0
C30,23,201201,-0.134106032493839,0
C30,24,201202,-0.0101760085792293,0
C30,25,201203,0.0484057699417937,0
C30,26,201204,-0.116040540707646,0
C30,27,201205,0.143078740512682,0
C30,28,201206,0.259142742262823,0
C30,29,201207,-0.119238445788628,0
C30,30,201208,-0.0815279459626792,0
C30,31,201209,-0.0123279641001863,0
C30,32,201210,0.273256002417297,0
C30,33,201211,-0.260740763949491,0
C30,34,201212,0.10468153169599,0
C30,35,201301,-0.0012666508748093,0
C30,36,201302,-0.0811962625058902,0
C30,37,201303,0.134390367768987,0
C30,38,201304,0.107271380047073,0
C30,39,201305,-0.0913032818762032,0
C30,40,201306,-0.0644858073999401,0
C30,41,201307,-0.0639022786151706,0
C30,42,201308,0.03243234617692,0
C30,43,201309,-0.189461333856187,0
C30,44,201310,0.180346720255963,0
C30,45,201311,0.203510875996018,0
C30,46,201312,0.0190987844694952,0
C30,47,201401,-0.270589278223354,0
C30,48,201402,0.148935012685833,0
C30,49,201403,0.21571808999574,0
C30,50,201404,-0.347403112601233,0
C30,51,201405,0.334078653133923,0
C30,52,201406,-0.134661039229755,0
C30,53,201407,0.155512120963768,0
C30,54,201408,-0.121186501449,0
C30,55,201409,-0.211787335843602,0
C30,56,201410,0.317308877708082,0
C30,57,201411,-0.227058231407611,0
C30,58,201412,0.189386506904964,0
C30,59,201501,-0.200451744673276,0
C30,60,201502,-0.216762255443173,0
C30,61,201503,0.49972077443222,0
C30,62,201504,-0.0520808287604257,0
C30,63,201505,-0.0660643430285246,0
C30,64,201506,0.0585532017664807,0
C30,65,201507,0.0816532866358726,0
C30,66,201508,-0.192699178751555,0
C30,67,201509,0.0315205390536031,0
C30,68,201510,0.260677545028567,0
C30,69,201511,-0.140240246512273,0
C30,70,201512,-0.0220051708994333,0
C31,0,201002,-0.219297649875818,0
C31,1,201003,0.468464784328338,0
C31,2,201004,-1.43274666048078,0
C31,3,201005,0.783945064608137,0
C31,4,201006,-0.0188393802272353,0
C31,5,201007,-0.62325995156647,0
C31,6,201008,0.401687812125596,0
C31,7,201009,0.698209217627929,0
C31,8,201010,-0.266126118821617,0
C31,9,201011,0.212257009413023,0
C31,10,201012,-0.159022153474416,0
C31,11,201101,-0.529034036606646,0
C31,12,201102,0.763846237956333,0
C31,13,201103,0.393561977723012,0
C31,14,201104,-0.225545455104241,0
C31,15,201105,0.270174322385466,0
C31,16,201106,-0.898079343193935,0
C31,17,201107,1.10340460135454,0
C31,18,201108,-0.0337676312104769,0
C31,19,201109,-0.464023992627866,0
C31,20,201110,0.161874862850497,0
C31,21,201111,-0.0727580796013978,0
C31,22,201112,0.248394832638104,0
C31,23,201201,-1.01518792542961,0
