Date,Visitor Arrivals,Visitor Days,Occupancy,Mean Daily Rate,Revenue per Available Room,Total Leisure Emp,Unemp Rate,LFP,Accommodation Emp,Econ Activity Index,NatRes_Constr_Emp,Wholesale_Emp,Financial_Emp,HealthCare_Emp,Government_Emp,Mandatory Quarantine
2019-04-01,4.861536598110638,1.42001496810491,-3.00840102205584,1.942794282710381,-0.6405689934359637,-0.31571,18.18182,-1.45631,-1.20422,0.70612,1.0752688172043001,0.0,1.0101010101010166,0.6849315068493178,0.6304176516942483,0
2019-05-01,5.503671450817849,2.771735977606116,-0.6919204184743011,0.02137226544682846,-0.401706957670056,-0.47207,13.04348,-1.45631,-1.42417,1.15262,0.8021390374331583,0.0,1.6891891891891886,0.8275862068965578,0.8540372670807317,0
2019-06-01,6.065626098323174,1.545423551340108,2.421092110074485,0.805135872326268,3.872779605436594,-0.31348,4.16667,-1.2966,-1.09353,1.31379,-1.055408970976257,0.0,1.683501683501687,-0.5479452054794498,0.7980845969672856,0
2019-07-01,6.183868225906242,3.948931961184177,0.8804340244496833,2.763573474324299,4.801890871215964,0.0,4.16667,-0.97403,-0.7111,1.39578,-0.7853403141361293,-1.0869565217391353,1.3468013468013407,1.2465373961218829,0.7653061224489832,0
2019-08-01,10.38571513465427,7.610460950809772,7.742246835827671,2.737821747284053,10.8000098203086,0.0,-4.0,-0.65041,-0.66155,1.60653,-0.7853403141361293,-0.5464480874316946,1.3513513513513598,0.9575923392612928,-1.7602682313495377,0
2019-09-01,2.11961315989786,-0.439476531252192,1.533057749550815,2.17177273877327,3.919007356003235,0.31621,-7.69231,-0.16313,-0.20781,2.26393,-1.0471204188481686,-0.5464480874316946,1.3559322033898313,1.3642564802182733,1.693548387096766,0
2019-10-01,5.140631175992305,3.078913495229152,4.421915402187548,2.012210542434834,5.28584931917373,-0.70755,-7.69231,0.1634,-1.10412,2.11836,-1.5665796344647487,-0.5464480874316946,1.342281879194629,1.5089163237311354,1.1857707509881354,0
2019-11-01,3.662176853056454,-0.782823899401297,4.028826998336932,2.91781319182427,7.716941507266006,0.87371,-14.81481,0.491,2.90912,2.24257,0.2631578947368318,0.0,1.342281879194629,1.2261580381471404,-1.6742770167427867,0
2019-12-01,6.638968349219154,6.204985225964288,5.528651950674579,5.746134073917064,12.07670357925119,-0.62016,-18.51852,0.65466,-1.38978,2.69521,-0.2631578947368429,-1.0810810810810811,1.0000000000000009,0.9433962264151052,0.0,0
2020-01-01,5.49217295321669,3.043730055579585,6.409507254968294,6.383546761505476,11.24422410330805,0.71259,-21.42857,0.65574,2.59506,2.8994,0.27247956403269047,-1.6216216216216162,1.3559322033898313,2.4827586206896513,1.859337105901382,0
2020-02-01,5.626298341574132,4.338197096526075,1.889110193898791,7.67422568722087,8.589389707578277,0.79239,-18.51852,0.65681,1.85049,2.87583,0.5420054200542035,-1.6304347826086918,0.6734006734006703,1.7808219178082174,0.46439628482974893,0
2020-03-01,-53.3636265271061,-49.31108258427832,-44.28176670019637,-1.405917208691909,-45.03550973431809,-1.49489,-22.22222,0.65681,1.59975,2.12197,-1.8567639257294433,-2.1739130434782594,0.0,0.40540540540541237,0.9295120061967532,1
2020-04-01,-99.40177950737923,-98.1148364234877,-88.68556045505073,-52.30468762269667,-94.56918472470967,-52.73159,765.38462,-5.41872,-49.24018,-38.82304,-8.244680851063835,-12.021857923497258,-10.33333333333334,-10.204081632653061,-8.222396241190289,1
2020-05-01,-98.80698751825369,-95.98362304220717,-82.14738624991675,-50.55104270094608,-91.14556568617806,-57.3913,696.15385,-2.95567,-69.4556,-39.00857,-1.8567639257294433,-12.021857923497258,-10.963455149501666,-6.429548563611487,-10.777521170130866,1
2020-06-01,-98.12745894034607,-94.34905446099945,-81.38975959680646,-42.85590629533361,-89.28591385793068,-51.88679,592.0,-2.95567,-70.02121,-24.48878,0.0,-12.49999999999999,-11.92052980132451,-3.1680440771349905,-7.5217735550277105,1
2020-07-01,-97.73690358655212,-93.6246526280356,-75.64527569488683,-43.03820566512618,-85.97972877447285,-52.62745,524.0,-1.63934,-74.60295,-27.55618,-3.430079155672827,-12.637362637362637,-12.292358803986714,-3.4199726402188824,-1.0126582278481067,1
2020-08-01,-97.45941135815362,-90.98714606400422,-74.17966350917791,-45.64682059446991,-85.95954311968738,-53.12989,441.66667,-2.12766,-74.78504,-16.58113,-2.37467018469657,-13.186813186813184,-12.333333333333329,-4.878048780487809,0.426621160409546,1
2020-09-01,-97.42893261294174,-89.9053306953196,-74.99333509935937,-40.21880623623597,-84.91312125121274,-58.94405,454.16667,-9.64052,-76.7532,-23.5207,-3.1746031746031744,-13.736263736263732,-13.377926421404684,-5.787348586810226,-4.996034892942114,1
2020-10-01,-90.0729379043949,-81.38394852920109,-74.91080769641685,-31.44880324427215,-82.8923409539663,-51.38559,370.83333,-6.68842,-66.87138,-15.09714,-2.3872679045092826,-13.186813186813184,-12.91390728476821,-4.189189189189191,-6.406250000000002,1
2020-11-01,-76.74791178341272,-65.62356236170304,-71.91111615493752,-12.81831676952537,-75.21974240025891,-44.88189,356.52174,-5.21173,-57.11362,-16.09299,-2.887139107611547,-13.11475409836066,-12.25165562913907,-3.364737550471064,-6.733746130030949,1
2020-12-01,-74.8300761508602,-66.33010045902087,-70.35021892174129,-17.07661894446734,-75.48766169201052,-41.26365,363.63636,-3.90244,-53.25149,-13.31862,-1.055408970976257,-12.021857923497258,-11.551155115511547,-2.5367156208277675,-6.009244992295848,1
