"INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes","ID","pass_km_travelled","deathrate_mln","COUNTRYNAME"
"ROADACCID","DEATH","NBR","A",1981,11674,"",5,5.129e+11,0.0227607720803275,"DEU"
"ROADACCID","DEATH","NBR","A",1982,11608,"",5,5.265e+11,0.0220474833808167,"DEU"
"ROADACCID","DEATH","NBR","A",1983,11732,"",5,5.356e+11,0.0219044062733383,"DEU"
"ROADACCID","DEATH","NBR","A",1984,10199,"",5,5.458e+11,0.0186863319897398,"DEU"
"ROADACCID","DEATH","NBR","A",1985,8400,"",5,5.383e+11,0.0156046814044213,"DEU"
"ROADACCID","DEATH","NBR","A",1986,8948,"",5,5.638e+11,0.0158708761972331,"DEU"
"ROADACCID","DEATH","NBR","A",1987,7967,"",5,5.843e+11,0.013635118945747,"DEU"
"ROADACCID","DEATH","NBR","A",1988,8213,"",5,6.126e+11,0.0134067907280444,"DEU"
"ROADACCID","DEATH","NBR","A",1989,7995,"",5,6.278e+11,0.012734947435489,"DEU"
"ROADACCID","DEATH","NBR","A",1990,7906,"",5,6.498e+11,0.0121668205601724,"DEU"
"ROADACCID","DEATH","NBR","A",1991,11300,"B",5,7.702e+11,0.0146715138924955,"DEU"
"ROADACCID","DEATH","NBR","A",1992,10631,"",5,7.89e+11,0.0134740177439797,"DEU"
"ROADACCID","DEATH","NBR","A",1993,9949,"",5,7.997e+11,0.0124409153432537,"DEU"
"ROADACCID","DEATH","NBR","A",1994,9814,"",5,8.756e+11,0.0112083142987666,"DEU"
"ROADACCID","DEATH","NBR","A",1995,9454,"",5,8.838e+11,0.0106969902692917,"DEU"
"ROADACCID","DEATH","NBR","A",1996,8758,"",5,8.844e+11,0.00990275893260968,"DEU"
"ROADACCID","DEATH","NBR","A",1997,8549,"",5,8.851e+11,0.00965879561631454,"DEU"
"ROADACCID","DEATH","NBR","A",1998,7792,"",5,8.956e+11,0.00870031263957124,"DEU"
"ROADACCID","DEATH","NBR","A",1999,7772,"",5,9.164e+11,0.00848101265822785,"DEU"
"ROADACCID","DEATH","NBR","A",2000,7503,"",5,9.003e+11,0.00833388870376541,"DEU"
"ROADACCID","DEATH","NBR","A",2001,6977,"",5,9.213e+11,0.00757299468142842,"DEU"
"ROADACCID","DEATH","NBR","A",2002,6842,"",5,9.305e+11,0.00735303600214938,"DEU"
"ROADACCID","DEATH","NBR","A",2003,6613,"",5,9.252e+11,0.00714764375270212,"DEU"
"ROADACCID","DEATH","NBR","A",2004,5842,"",5,9.51493e+11,0.00613982446534026,"DEU"
"ROADACCID","DEATH","NBR","A",2005,5361,"",5,9.39389e+11,0.00570690097499545,"DEU"
"ROADACCID","DEATH","NBR","A",2006,5091,"",5,9.45052e+11,0.00538700515950445,"DEU"
"ROADACCID","DEATH","NBR","A",2007,4949,"",5,9.47807e+11,0.00522152716745076,"DEU"
"ROADACCID","DEATH","NBR","A",2008,4477,"",5,9.50882e+11,0.00470826033093486,"DEU"
"ROADACCID","DEATH","NBR","A",2009,4152,"",5,9.59694e+11,0.00432637903331687,"DEU"
"ROADACCID","DEATH","NBR","A",2010,3648,"",5,9.62892e+11,0.00378858688201792,"DEU"
"ROADACCID","DEATH","NBR","A",2011,4009,"",5,9.72357e+11,0.00412297129552212,"DEU"
"ROADACCID","DEATH","NBR","A",2012,3600,"",5,9.72319e+11,0.0037024885865647,"DEU"
"ROADACCID","DEATH","NBR","A",2013,3339,"",5,9.80246e+11,0.00340628780938662,"DEU"
"ROADACCID","DEATH","NBR","A",2014,3377,"",5,9.9519e+11,0.00339332187823431,"DEU"
"ROADACCID","DEATH","NBR","A",2015,3459,"",5,1.008771e+12,0.00342892489970469,"DEU"
