unit,time,prob,quantile,treat
Russia,1977,0.0495959596,20.0,0
Russia,1977,0.0594949495,23.0,0
Russia,1977,0.0693939394,26.0,0
Russia,1977,0.0792929293,28.0,0
Russia,1977,0.0891919192,31.0,0
Russia,1977,0.0990909091,33.0,0
Russia,1977,0.108989899,35.0,0
Russia,1977,0.1188888889,36.0,0
Russia,1977,0.1287878788,38.0,0
Russia,1977,0.1386868687,39.0,0
Russia,1977,0.1485858586,41.0,0
Russia,1977,0.1584848485,42.0,0
Russia,1977,0.1683838384,43.0,0
Russia,1977,0.1782828283,44.0,0
Russia,1977,0.1881818182,45.0,0
Russia,1977,0.1980808081,46.0,0
Russia,1977,0.207979798,47.0,0
Russia,1977,0.2178787879,48.0,0
Russia,1977,0.2277777778,49.0,0
Russia,1977,0.2376767677,50.0,0
Russia,1977,0.2475757576,51.0,0
Russia,1977,0.2574747475,52.0,0
Russia,1977,0.2673737374,52.0,0
Russia,1977,0.2772727273,53.0,0
Russia,1977,0.2871717172,54.0,0
Russia,1977,0.2970707071,55.0,0
Russia,1977,0.306969697,55.0,0
Russia,1977,0.3168686869,56.0,0
Russia,1977,0.3267676768,57.0,0
Russia,1977,0.3366666667,57.0,0
Russia,1977,0.3465656566,58.0,0
Russia,1977,0.3564646465,59.0,0
Russia,1977,0.3663636364,59.0,0
Russia,1977,0.3762626263,60.0,0
Russia,1977,0.3861616162,60.0,0
Russia,1977,0.3960606061,61.0,0
Russia,1977,0.405959596,61.0,0
Russia,1977,0.4158585859,62.0,0
Russia,1977,0.4257575758,62.0,0
Russia,1977,0.4356565657,63.0,0
Russia,1977,0.4455555556,63.0,0
Russia,1977,0.4554545455,64.0,0
Russia,1977,0.4653535354,64.0,0
Russia,1977,0.4752525253,65.0,0
Russia,1977,0.4851515152,65.0,0
Russia,1977,0.4950505051,66.0,0
Russia,1977,0.5049494949,66.0,0
Russia,1977,0.5148484848,67.0,0
Russia,1977,0.5247474747,67.0,0
Russia,1977,0.5346464646,67.0,0
Russia,1977,0.5445454545,68.0,0
Russia,1977,0.5544444444,68.0,0
Russia,1977,0.5643434343,69.0,0
Russia,1977,0.5742424242,69.0,0
Russia,1977,0.5841414141,70.0,0
Russia,1977,0.594040404,70.0,0
Russia,1977,0.6039393939,70.0,0
Russia,1977,0.6138383838,71.0,0
Russia,1977,0.6237373737,71.0,0
Russia,1977,0.6336363636,71.0,0
Russia,1977,0.6435353535,72.0,0
Russia,1977,0.6534343434,72.0,0
Russia,1977,0.6633333333,73.0,0
Russia,1977,0.6732323232,73.0,0
Russia,1977,0.6831313131,73.0,0
Russia,1977,0.693030303,74.0,0
Russia,1977,0.7029292929,74.0,0
Russia,1977,0.7128282828,75.0,0
Russia,1977,0.7227272727,75.0,0
Russia,1977,0.7326262626,75.0,0
Russia,1977,0.7425252525,76.0,0
Russia,1977,0.7524242424,76.0,0
Russia,1977,0.7623232323,77.0,0
Russia,1977,0.7722222222,77.0,0
Russia,1977,0.7821212121,77.0,0
Russia,1977,0.792020202,78.0,0
Russia,1977,0.8019191919,78.0,0
Russia,1977,0.8118181818,79.0,0
Russia,1977,0.8217171717,79.0,0
Russia,1977,0.8316161616,80.0,0
Russia,1977,0.8415151515,80.0,0
Russia,1977,0.8514141414,80.0,0
Russia,1977,0.8613131313,81.0,0
Russia,1977,0.8712121212,81.0,0
Russia,1977,0.8811111111,82.0,0
Russia,1977,0.891010101,83.0,0
Russia,1977,0.9009090909,83.0,0
Russia,1977,0.9108080808,84.0,0
Russia,1977,0.9207070707,84.0,0
Russia,1977,0.9306060606,85.0,0
Russia,1977,0.9405050505,86.0,0
Russia,1977,0.9504040404,87.0,0
Russia,1977,0.9603030303,88.0,0
Russia,1977,0.9702020202,89.0,0
Russia,1977,0.9801010101,90.0,0
Russia,1977,0.99,93.0,0
Russia,1978,0.01,0.0,0
Russia,1978,0.0198989899,0.0,0
Russia,1978,0.0297979798,2.0,0
Russia,1978,0.0396969697,14.0,0
Russia,1978,0.0495959596,20.0,0
Russia,1978,0.0594949495,23.0,0
Russia,1978,0.0693939394,26.0,0
Russia,1978,0.0792929293,29.0,0
Russia,1978,0.0891919192,31.0,0
Russia,1978,0.0990909091,33.0,0
Russia,1978,0.108989899,35.0,0
Russia,1978,0.1188888889,36.0,0
Russia,1978,0.1287878788,38.0,0
Russia,1978,0.1386868687,39.0,0
Russia,1978,0.1485858586,41.0,0
Russia,1978,0.1584848485,42.0,0
Russia,1978,0.1683838384,43.0,0
Russia,1978,0.1782828283,44.0,0
Russia,1978,0.1881818182,45.0,0
Russia,1978,0.1980808081,46.0,0
Russia,1978,0.207979798,47.0,0
Russia,1978,0.2178787879,48.0,0
Russia,1978,0.2277777778,49.0,0
Russia,1978,0.2376767677,50.0,0
Russia,1978,0.2475757576,51.0,0
Russia,1978,0.2574747475,52.0,0
Russia,1978,0.2673737374,52.0,0
Russia,1978,0.2772727273,53.0,0
Russia,1978,0.2871717172,54.0,0
Russia,1978,0.2970707071,55.0,0
Russia,1978,0.306969697,55.0,0
Russia,1978,0.3168686869,56.0,0
Russia,1978,0.3267676768,57.0,0
Russia,1978,0.3366666667,57.0,0
Russia,1978,0.3465656566,58.0,0
Russia,1978,0.3564646465,58.0,0
Russia,1978,0.3663636364,59.0,0
Russia,1978,0.3762626263,60.0,0
Russia,1978,0.3861616162,60.0,0
Russia,1978,0.3960606061,61.0,0
Russia,1978,0.405959596,61.0,0
Russia,1978,0.4158585859,62.0,0
Russia,1978,0.4257575758,62.0,0
Russia,1978,0.4356565657,63.0,0
Russia,1978,0.4455555556,63.0,0
Russia,1978,0.4554545455,64.0,0
Russia,1978,0.4653535354,64.0,0
Russia,1978,0.4752525253,65.0,0
Russia,1978,0.4851515152,65.0,0
Russia,1978,0.4950505051,66.0,0
Russia,1978,0.5049494949,66.0,0
Russia,1978,0.5148484848,66.0,0
Russia,1978,0.5247474747,67.0,0
Russia,1978,0.5346464646,67.0,0
Russia,1978,0.5445454545,68.0,0
Russia,1978,0.5544444444,68.0,0
Russia,1978,0.5643434343,69.0,0
Russia,1978,0.5742424242,69.0,0
Russia,1978,0.5841414141,69.0,0
Russia,1978,0.594040404,70.0,0
Russia,1978,0.6039393939,70.0,0
Russia,1978,0.6138383838,71.0,0
Russia,1978,0.6237373737,71.0,0
Russia,1978,0.6336363636,71.0,0
Russia,1978,0.6435353535,72.0,0
Russia,1978,0.6534343434,72.0,0
Russia,1978,0.6633333333,73.0,0
Russia,1978,0.6732323232,73.0,0
Russia,1978,0.6831313131,73.0,0
Russia,1978,0.693030303,74.0,0
Russia,1978,0.7029292929,74.0,0
Russia,1978,0.7128282828,75.0,0
Russia,1978,0.7227272727,75.0,0
Russia,1978,0.7326262626,75.0,0
Russia,1978,0.7425252525,76.0,0
Russia,1978,0.7524242424,76.0,0
Russia,1978,0.7623232323,77.0,0
Russia,1978,0.7722222222,77.0,0
Russia,1978,0.7821212121,77.0,0
Russia,1978,0.792020202,78.0,0
Russia,1978,0.8019191919,78.0,0
Russia,1978,0.8118181818,79.0,0
Russia,1978,0.8217171717,79.0,0
Russia,1978,0.8316161616,80.0,0
Russia,1978,0.8415151515,80.0,0
Russia,1978,0.8514141414,80.0,0
Russia,1978,0.8613131313,81.0,0
Russia,1978,0.8712121212,81.0,0
Russia,1978,0.8811111111,82.0,0
Russia,1978,0.891010101,83.0,0
Russia,1978,0.9009090909,83.0,0
Russia,1978,0.9108080808,84.0,0
Russia,1978,0.9207070707,84.0,0
Russia,1978,0.9306060606,85.0,0
Russia,1978,0.9405050505,86.0,0
Russia,1978,0.9504040404,87.0,0
Russia,1978,0.9603030303,88.0,0
Russia,1978,0.9702020202,89.0,0
Russia,1978,0.9801010101,90.0,0
Russia,1978,0.99,93.0,0
Russia,1979,0.01,0.0,0
Russia,1979,0.0198989899,0.0,0
Russia,1979,0.0297979798,2.0,0
Russia,1979,0.0396969697,15.0,0
Russia,1979,0.0495959596,20.0,0
Russia,1979,0.0594949495,24.0,0
Russia,1979,0.0693939394,26.0,0
Russia,1979,0.0792929293,29.0,0
Russia,1979,0.0891919192,31.0,0
Russia,1979,0.0990909091,33.0,0
Russia,1979,0.108989899,35.0,0
Russia,1979,0.1188888889,36.0,0
Russia,1979,0.1287878788,38.0,0
Russia,1979,0.1386868687,39.0,0
Russia,1979,0.1485858586,40.0,0
Russia,1979,0.1584848485,42.0,0
Russia,1979,0.1683838384,43.0,0
Russia,1979,0.1782828283,44.0,0
Russia,1979,0.1881818182,45.0,0
Russia,1979,0.1980808081,46.0,0
Russia,1979,0.207979798,47.0,0
Russia,1979,0.2178787879,48.0,0
Russia,1979,0.2277777778,49.0,0
Russia,1979,0.2376767677,50.0,0
Russia,1979,0.2475757576,50.0,0
Russia,1979,0.2574747475,51.0,0
Russia,1979,0.2673737374,52.0,0
Russia,1979,0.2772727273,53.0,0
Russia,1979,0.2871717172,53.0,0
Russia,1979,0.2970707071,54.0,0
Russia,1979,0.306969697,55.0,0
Russia,1979,0.3168686869,55.0,0
Russia,1979,0.3267676768,56.0,0
Russia,1979,0.3366666667,57.0,0
Russia,1979,0.3465656566,57.0,0
Russia,1979,0.3564646465,58.0,0
Russia,1979,0.3663636364,59.0,0
Russia,1979,0.3762626263,59.0,0
Russia,1979,0.3861616162,60.0,0
Russia,1979,0.3960606061,60.0,0
Russia,1979,0.405959596,61.0,0
Russia,1979,0.4158585859,61.0,0
Russia,1979,0.4257575758,62.0,0
Russia,1979,0.4356565657,62.0,0
Russia,1979,0.4455555556,63.0,0
Russia,1979,0.4554545455,63.0,0
Russia,1979,0.4653535354,64.0,0
Russia,1979,0.4752525253,64.0,0
Russia,1979,0.4851515152,65.0,0
Russia,1979,0.4950505051,65.0,0
Russia,1979,0.5049494949,66.0,0
Russia,1979,0.5148484848,66.0,0
Russia,1979,0.5247474747,66.0,0
Russia,1979,0.5346464646,67.0,0
Russia,1979,0.5445454545,67.0,0
Russia,1979,0.5544444444,68.0,0
Russia,1979,0.5643434343,68.0,0
Russia,1979,0.5742424242,69.0,0
Russia,1979,0.5841414141,69.0,0
Russia,1979,0.594040404,69.0,0
Russia,1979,0.6039393939,70.0,0
Russia,1979,0.6138383838,70.0,0
Russia,1979,0.6237373737,71.0,0
Russia,1979,0.6336363636,71.0,0
Russia,1979,0.6435353535,71.0,0
Russia,1979,0.6534343434,72.0,0
Russia,1979,0.6633333333,72.0,0
Russia,1979,0.6732323232,73.0,0
Russia,1979,0.6831313131,73.0,0
Russia,1979,0.693030303,73.0,0
Russia,1979,0.7029292929,74.0,0
Russia,1979,0.7128282828,74.0,0
Russia,1979,0.7227272727,75.0,0
Russia,1979,0.7326262626,75.0,0
Russia,1979,0.7425252525,75.0,0
Russia,1979,0.7524242424,76.0,0
Russia,1979,0.7623232323,76.0,0
Russia,1979,0.7722222222,77.0,0
Russia,1979,0.7821212121,77.0,0
Russia,1979,0.792020202,77.0,0
Russia,1979,0.8019191919,78.0,0
Russia,1979,0.8118181818,78.0,0
Russia,1979,0.8217171717,79.0,0
Russia,1979,0.8316161616,79.0,0
Russia,1979,0.8415151515,80.0,0
Russia,1979,0.8514141414,80.0,0
Russia,1979,0.8613131313,81.0,0
Russia,1979,0.8712121212,81.0,0
Russia,1979,0.8811111111,82.0,0
Russia,1979,0.891010101,82.0,0
Russia,1979,0.9009090909,83.0,0
Russia,1979,0.9108080808,83.0,0
Russia,1979,0.9207070707,84.0,0
Russia,1979,0.9306060606,85.0,0
Russia,1979,0.9405050505,85.0,0
Russia,1979,0.9504040404,86.0,0
Russia,1979,0.9603030303,87.0,0
Russia,1979,0.9702020202,88.0,0
Russia,1979,0.9801010101,90.0,0
Russia,1979,0.99,92.0,0
Russia,1980,0.01,0.0,0
Russia,1980,0.0198989899,0.0,0
Russia,1980,0.0297979798,3.0,0
Russia,1980,0.0396969697,16.0,0
Russia,1980,0.0495959596,21.0,0
Russia,1980,0.0594949495,24.0,0
Russia,1980,0.0693939394,26.0,0
Russia,1980,0.0792929293,29.0,0
Russia,1980,0.0891919192,31.0,0
Russia,1980,0.0990909091,33.0,0
Russia,1980,0.108989899,35.0,0
Russia,1980,0.1188888889,36.0,0
Russia,1980,0.1287878788,38.0,0
Russia,1980,0.1386868687,39.0,0
Russia,1980,0.1485858586,40.0,0
Russia,1980,0.1584848485,42.0,0
Russia,1980,0.1683838384,43.0,0
Russia,1980,0.1782828283,44.0,0
Russia,1980,0.1881818182,45.0,0
Russia,1980,0.1980808081,46.0,0
Russia,1980,0.207979798,47.0,0
Russia,1980,0.2178787879,48.0,0
Russia,1980,0.2277777778,49.0,0
Russia,1980,0.2376767677,50.0,0
Russia,1980,0.2475757576,50.0,0
Russia,1980,0.2574747475,51.0,0
Russia,1980,0.2673737374,52.0,0
Russia,1980,0.2772727273,53.0,0
Russia,1980,0.2871717172,53.0,0
Russia,1980,0.2970707071,54.0,0
Russia,1980,0.306969697,55.0,0
Russia,1980,0.3168686869,55.0,0
Russia,1980,0.3267676768,56.0,0
Russia,1980,0.3366666667,57.0,0
Russia,1980,0.3465656566,57.0,0
Russia,1980,0.3564646465,58.0,0
Russia,1980,0.3663636364,58.0,0
Russia,1980,0.3762626263,59.0,0
Russia,1980,0.3861616162,59.0,0
Russia,1980,0.3960606061,60.0,0
Russia,1980,0.405959596,61.0,0
Russia,1980,0.4158585859,61.0,0
Russia,1980,0.4257575758,62.0,0
Russia,1980,0.4356565657,62.0,0
Russia,1980,0.4455555556,63.0,0
Russia,1980,0.4554545455,63.0,0
Russia,1980,0.4653535354,64.0,0
Russia,1980,0.4752525253,64.0,0
Russia,1980,0.4851515152,64.0,0
Russia,1980,0.4950505051,65.0,0
Russia,1980,0.5049494949,65.0,0
Russia,1980,0.5148484848,66.0,0
Russia,1980,0.5247474747,66.0,0
Russia,1980,0.5346464646,67.0,0
Russia,1980,0.5445454545,67.0,0
Russia,1980,0.5544444444,68.0,0
Russia,1980,0.5643434343,68.0,0
Russia,1980,0.5742424242,68.0,0
Russia,1980,0.5841414141,69.0,0
Russia,1980,0.594040404,69.0,0
Russia,1980,0.6039393939,70.0,0
Russia,1980,0.6138383838,70.0,0
Russia,1980,0.6237373737,70.0,0
Russia,1980,0.6336363636,71.0,0
Russia,1980,0.6435353535,71.0,0
Russia,1980,0.6534343434,72.0,0
Russia,1980,0.6633333333,72.0,0
Russia,1980,0.6732323232,73.0,0
Russia,1980,0.6831313131,73.0,0
Russia,1980,0.693030303,73.0,0
Russia,1980,0.7029292929,74.0,0
Russia,1980,0.7128282828,74.0,0
Russia,1980,0.7227272727,74.0,0
Russia,1980,0.7326262626,75.0,0
Russia,1980,0.7425252525,75.0,0
Russia,1980,0.7524242424,76.0,0
Russia,1980,0.7623232323,76.0,0
Russia,1980,0.7722222222,76.0,0
Russia,1980,0.7821212121,77.0,0
Russia,1980,0.792020202,77.0,0
Russia,1980,0.8019191919,78.0,0
Russia,1980,0.8118181818,78.0,0
Russia,1980,0.8217171717,79.0,0
Russia,1980,0.8316161616,79.0,0
Russia,1980,0.8415151515,80.0,0
Russia,1980,0.8514141414,80.0,0
Russia,1980,0.8613131313,80.0,0
Russia,1980,0.8712121212,81.0,0
Russia,1980,0.8811111111,82.0,0
Russia,1980,0.891010101,82.0,0
Russia,1980,0.9009090909,83.0,0
Russia,1980,0.9108080808,83.0,0
Russia,1980,0.9207070707,84.0,0
Russia,1980,0.9306060606,85.0,0
Russia,1980,0.9405050505,85.0,0
Russia,1980,0.9504040404,86.0,0
Russia,1980,0.9603030303,87.0,0
Russia,1980,0.9702020202,88.0,0
Russia,1980,0.9801010101,90.0,0
Russia,1980,0.99,92.0,0
Russia,1981,0.01,0.0,0
Russia,1981,0.0198989899,0.0,0
Russia,1981,0.0297979798,3.0,0
Russia,1981,0.0396969697,16.0,0
Russia,1981,0.0495959596,20.298383838383415,0
Russia,1981,0.0594949495,24.0,0
Russia,1981,0.0693939394,26.0,0
Russia,1981,0.0792929293,29.0,0
Russia,1981,0.0891919192,31.0,0
Russia,1981,0.0990909091,33.0,0
Russia,1981,0.108989899,35.0,0
Russia,1981,0.1188888889,36.0,0
Russia,1981,0.1287878788,38.0,0
Russia,1981,0.1386868687,39.0,0
Russia,1981,0.1485858586,41.0,0
Russia,1981,0.1584848485,42.0,0
Russia,1981,0.1683838384,43.0,0
Russia,1981,0.1782828283,44.0,0
Russia,1981,0.1881818182,45.0,0
Russia,1981,0.1980808081,46.0,0
Russia,1981,0.207979798,47.0,0
Russia,1981,0.2178787879,48.0,0
Russia,1981,0.2277777778,49.0,0
Russia,1981,0.2376767677,50.0,0
Russia,1981,0.2475757576,51.0,0
Russia,1981,0.2574747475,51.0,0
Russia,1981,0.2673737374,52.0,0
Russia,1981,0.2772727273,53.0,0
Russia,1981,0.2871717172,54.0,0
Russia,1981,0.2970707071,54.0,0
Russia,1981,0.306969697,55.0,0
Russia,1981,0.3168686869,56.0,0
Russia,1981,0.3267676768,56.0,0
Russia,1981,0.3366666667,57.0,0
Russia,1981,0.3465656566,57.0,0
Russia,1981,0.3564646465,58.0,0
Russia,1981,0.3663636364,59.0,0
Russia,1981,0.3762626263,59.0,0
Russia,1981,0.3861616162,60.0,0
Russia,1981,0.3960606061,60.0,0
Russia,1981,0.405959596,61.0,0
Russia,1981,0.4158585859,61.0,0
Russia,1981,0.4257575758,62.0,0
Russia,1981,0.4356565657,62.0,0
Russia,1981,0.4455555556,63.0,0
Russia,1981,0.4554545455,63.0,0
Russia,1981,0.4653535354,64.0,0
Russia,1981,0.4752525253,64.0,0
Russia,1981,0.4851515152,65.0,0
Russia,1981,0.4950505051,65.0,0
Russia,1981,0.5049494949,66.0,0
Russia,1981,0.5148484848,66.0,0
Russia,1981,0.5247474747,66.0,0
Russia,1981,0.5346464646,67.0,0
Russia,1981,0.5445454545,67.0,0
Russia,1981,0.5544444444,68.0,0
Russia,1981,0.5643434343,68.0,0
Russia,1981,0.5742424242,69.0,0
Russia,1981,0.5841414141,69.0,0
Russia,1981,0.594040404,70.0,0
Russia,1981,0.6039393939,70.0,0
Russia,1981,0.6138383838,70.0,0
Russia,1981,0.6237373737,71.0,0
Russia,1981,0.6336363636,71.0,0
Russia,1981,0.6435353535,72.0,0
Russia,1981,0.6534343434,72.0,0
Russia,1981,0.6633333333,72.0,0
Russia,1981,0.6732323232,73.0,0
Russia,1981,0.6831313131,73.0,0
Russia,1981,0.693030303,74.0,0
Russia,1981,0.7029292929,74.0,0
Russia,1981,0.7128282828,74.0,0
Russia,1981,0.7227272727,75.0,0
Russia,1981,0.7326262626,75.0,0
Russia,1981,0.7425252525,76.0,0
Russia,1981,0.7524242424,76.0,0
Russia,1981,0.7623232323,76.0,0
Russia,1981,0.7722222222,77.0,0
Russia,1981,0.7821212121,77.0,0
Russia,1981,0.792020202,78.0,0
Russia,1981,0.8019191919,78.0,0
Russia,1981,0.8118181818,78.0,0
Russia,1981,0.8217171717,79.0,0
Russia,1981,0.8316161616,79.0,0
Russia,1981,0.8415151515,80.0,0
Russia,1981,0.8514141414,80.0,0
Russia,1981,0.8613131313,81.0,0
Russia,1981,0.8712121212,81.0,0
Russia,1981,0.8811111111,82.0,0
Russia,1981,0.891010101,82.0,0
Russia,1981,0.9009090909,83.0,0
Russia,1981,0.9108080808,84.0,0
Russia,1981,0.9207070707,84.0,0
Russia,1981,0.9306060606,85.0,0
Russia,1981,0.9405050505,86.0,0
Russia,1981,0.9504040404,86.0,0
Russia,1981,0.9603030303,87.0,0
Russia,1981,0.9702020202,89.0,0
Russia,1981,0.9801010101,90.0,0
Russia,1981,0.99,93.0,0
Russia,1982,0.01,0.0,0
Russia,1982,0.0198989899,0.0,0
Russia,1982,0.0297979798,5.0,0
Russia,1982,0.0396969697,17.0,0
Russia,1982,0.0495959596,22.0,0
Russia,1982,0.0594949495,25.0,0
Russia,1982,0.0693939394,27.0,0
Russia,1982,0.0792929293,30.0,0
Russia,1982,0.0891919192,32.0,0
Russia,1982,0.0990909091,34.0,0
Russia,1982,0.108989899,36.0,0
Russia,1982,0.1188888889,38.0,0
Russia,1982,0.1287878788,39.0,0
Russia,1982,0.1386868687,40.0,0
Russia,1982,0.1485858586,42.0,0
Russia,1982,0.1584848485,43.0,0
Russia,1982,0.1683838384,44.0,0
Russia,1982,0.1782828283,45.0,0
Russia,1982,0.1881818182,46.0,0
Russia,1982,0.1980808081,47.0,0
Russia,1982,0.207979798,48.0,0
Russia,1982,0.2178787879,49.0,0
Russia,1982,0.2277777778,50.0,0
Russia,1982,0.2376767677,51.0,0
Russia,1982,0.2475757576,51.0,0
Russia,1982,0.2574747475,52.0,0
Russia,1982,0.2673737374,53.0,0
Russia,1982,0.2772727273,54.0,0
Russia,1982,0.2871717172,54.0,0
Russia,1982,0.2970707071,55.0,0
Russia,1982,0.306969697,56.0,0
Russia,1982,0.3168686869,56.0,0
Russia,1982,0.3267676768,57.0,0
Russia,1982,0.3366666667,57.0,0
Russia,1982,0.3465656566,58.0,0
Russia,1982,0.3564646465,59.0,0
Russia,1982,0.3663636364,59.0,0
Russia,1982,0.3762626263,60.0,0
Russia,1982,0.3861616162,60.0,0
Russia,1982,0.3960606061,61.0,0
Russia,1982,0.405959596,61.0,0
Russia,1982,0.4158585859,62.0,0
Russia,1982,0.4257575758,62.0,0
Russia,1982,0.4356565657,63.0,0
Russia,1982,0.4455555556,63.0,0
Russia,1982,0.4554545455,64.0,0
Russia,1982,0.4653535354,64.0,0
Russia,1982,0.4752525253,65.0,0
Russia,1982,0.4851515152,65.0,0
Russia,1982,0.4950505051,66.0,0
Russia,1982,0.5049494949,66.0,0
Russia,1982,0.5148484848,66.0,0
Russia,1982,0.5247474747,67.0,0
Russia,1982,0.5346464646,67.0,0
Russia,1982,0.5445454545,68.0,0
Russia,1982,0.5544444444,68.0,0
Russia,1982,0.5643434343,69.0,0
Russia,1982,0.5742424242,69.0,0
Russia,1982,0.5841414141,69.0,0
Russia,1982,0.594040404,70.0,0
Russia,1982,0.6039393939,70.0,0
Russia,1982,0.6138383838,71.0,0
Russia,1982,0.6237373737,71.0,0
Russia,1982,0.6336363636,72.0,0
Russia,1982,0.6435353535,72.0,0
Russia,1982,0.6534343434,72.0,0
Russia,1982,0.6633333333,73.0,0
Russia,1982,0.6732323232,73.0,0
Russia,1982,0.6831313131,74.0,0
Russia,1982,0.693030303,74.0,0
Russia,1982,0.7029292929,74.0,0
Russia,1982,0.7128282828,75.0,0
Russia,1982,0.7227272727,75.0,0
Russia,1982,0.7326262626,76.0,0
Russia,1982,0.7425252525,76.0,0
Russia,1982,0.7524242424,76.0,0
Russia,1982,0.7623232323,77.0,0
Russia,1982,0.7722222222,77.0,0
Russia,1982,0.7821212121,78.0,0
Russia,1982,0.792020202,78.0,0
Russia,1982,0.8019191919,78.0,0
Russia,1982,0.8118181818,79.0,0
Russia,1982,0.8217171717,79.0,0
Russia,1982,0.8316161616,80.0,0
Russia,1982,0.8415151515,80.0,0
Russia,1982,0.8514141414,81.0,0
Russia,1982,0.8613131313,81.0,0
Russia,1982,0.8712121212,82.0,0
Russia,1982,0.8811111111,82.0,0
Russia,1982,0.891010101,83.0,0
Russia,1982,0.9009090909,83.0,0
Russia,1982,0.9108080808,84.0,0
Russia,1982,0.9207070707,85.0,0
Russia,1982,0.9306060606,85.0,0
Russia,1982,0.9405050505,86.0,0
Russia,1982,0.9504040404,87.0,0
Russia,1982,0.9603030303,88.0,0
Russia,1982,0.9702020202,89.0,0
Russia,1982,0.9801010101,91.0,0
Russia,1982,0.99,93.0,0
Russia,1983,0.01,0.0,0
Russia,1983,0.0198989899,0.0,0
Russia,1983,0.0297979798,6.0,0
Russia,1983,0.0396969697,18.0,0
Russia,1983,0.0495959596,22.0,0
Russia,1983,0.0594949495,25.0,0
Russia,1983,0.0693939394,28.0,0
Russia,1983,0.0792929293,30.0,0
Russia,1983,0.0891919192,32.0,0
Russia,1983,0.0990909091,34.0,0
Russia,1983,0.108989899,36.0,0
Russia,1983,0.1188888889,38.0,0
Russia,1983,0.1287878788,40.0,0
Russia,1983,0.1386868687,41.0,0
Russia,1983,0.1485858586,42.0,0
Russia,1983,0.1584848485,43.0,0
Russia,1983,0.1683838384,44.0,0
Russia,1983,0.1782828283,45.0,0
Russia,1983,0.1881818182,47.0,0
Russia,1983,0.1980808081,47.0,0
Russia,1983,0.207979798,48.0,0
Russia,1983,0.2178787879,49.0,0
Russia,1983,0.2277777778,50.0,0
Russia,1983,0.2376767677,51.0,0
Russia,1983,0.2475757576,52.0,0
Russia,1983,0.2574747475,52.0,0
Russia,1983,0.2673737374,53.0,0
Russia,1983,0.2772727273,54.0,0
Russia,1983,0.2871717172,54.0,0
Russia,1983,0.2970707071,55.0,0
Russia,1983,0.306969697,56.0,0
Russia,1983,0.3168686869,56.0,0
Russia,1983,0.3267676768,57.0,0
Russia,1983,0.3366666667,57.0,0
Russia,1983,0.3465656566,58.0,0
Russia,1983,0.3564646465,59.0,0
Russia,1983,0.3663636364,59.0,0
Russia,1983,0.3762626263,60.0,0
Russia,1983,0.3861616162,60.0,0
Russia,1983,0.3960606061,61.0,0
Russia,1983,0.405959596,61.0,0
Russia,1983,0.4158585859,62.0,0
Russia,1983,0.4257575758,62.0,0
Russia,1983,0.4356565657,63.0,0
Russia,1983,0.4455555556,63.0,0
Russia,1983,0.4554545455,64.0,0
Russia,1983,0.4653535354,64.0,0
Russia,1983,0.4752525253,65.0,0
Russia,1983,0.4851515152,65.0,0
Russia,1983,0.4950505051,65.0,0
Russia,1983,0.5049494949,66.0,0
Russia,1983,0.5148484848,66.0,0
Russia,1983,0.5247474747,67.0,0
Russia,1983,0.5346464646,67.0,0
Russia,1983,0.5445454545,68.0,0
Russia,1983,0.5544444444,68.0,0
Russia,1983,0.5643434343,68.0,0
Russia,1983,0.5742424242,69.0,0
Russia,1983,0.5841414141,69.0,0
Russia,1983,0.594040404,70.0,0
Russia,1983,0.6039393939,70.0,0
Russia,1983,0.6138383838,70.0,0
Russia,1983,0.6237373737,71.0,0
Russia,1983,0.6336363636,71.0,0
Russia,1983,0.6435353535,72.0,0
Russia,1983,0.6534343434,72.0,0
Russia,1983,0.6633333333,72.0,0
Russia,1983,0.6732323232,73.0,0
Russia,1983,0.6831313131,73.0,0
Russia,1983,0.693030303,74.0,0
Russia,1983,0.7029292929,74.0,0
Russia,1983,0.7128282828,74.0,0
Russia,1983,0.7227272727,75.0,0
Russia,1983,0.7326262626,75.0,0
Russia,1983,0.7425252525,76.0,0
Russia,1983,0.7524242424,76.0,0
Russia,1983,0.7623232323,76.0,0
Russia,1983,0.7722222222,77.0,0
Russia,1983,0.7821212121,77.0,0
Russia,1983,0.792020202,78.0,0
Russia,1983,0.8019191919,78.0,0
Russia,1983,0.8118181818,79.0,0
Russia,1983,0.8217171717,79.0,0
Russia,1983,0.8316161616,80.0,0
Russia,1983,0.8415151515,80.0,0
Russia,1983,0.8514141414,80.0,0
Russia,1983,0.8613131313,81.0,0
Russia,1983,0.8712121212,81.0,0
Russia,1983,0.8811111111,82.0,0
Russia,1983,0.891010101,83.0,0
Russia,1983,0.9009090909,83.0,0
Russia,1983,0.9108080808,84.0,0
Russia,1983,0.9207070707,84.0,0
Russia,1983,0.9306060606,85.0,0
Russia,1983,0.9405050505,86.0,0
Russia,1983,0.9504040404,87.0,0
Russia,1983,0.9603030303,88.0,0
Russia,1983,0.9702020202,89.0,0
Russia,1983,0.9801010101,90.0,0
Russia,1983,0.99,93.0,0
Russia,1984,0.01,0.0,0
Russia,1984,0.0198989899,0.0,0
Russia,1984,0.0297979798,5.0,0
Russia,1984,0.0396969697,17.0,0
Russia,1984,0.0495959596,22.0,0
Russia,1984,0.0594949495,25.0,0
Russia,1984,0.0693939394,28.0,0
