"pollutant_station_code","weather_station_code","time","so2","no2","o3","co","pm10","pm25","pm25_lag1","pres","temp","humi","dewp","prec","WSPM","alert_if","hour_eps","id_eps"
"G370110",54826,"2016-12-17 04:00:00",31,24,79,0.7,145,104,116,847.2,-3.9,71,-8.4,0,17.8,0,57,40
"G370110",54826,"2016-12-17 05:00:00",30,21,85,0.7,135,97,104,846.2,-3.7,65,-9.3,0,16.8,0,58,40
"G370110",54826,"2016-12-17 06:00:00",30,20,87,0.7,132,89,97,846.1,-3.4,73,-7.5,0,19.5,0,59,40
"G370110",54826,"2016-12-17 07:00:00",33,21,80,0.8,133,101,89,846.2,-2.9,70,-7.6,0,20.8,0,60,40
"G370110",54826,"2016-12-17 08:00:00",38,26,75,0.9,138,105,101,846.5,-3,75,-6.8,0,17.9,0,61,40
"G370110",54826,"2016-12-17 09:00:00",40,29,74,0.9,140,105,105,846.8,-2.6,61,-9.1,0,18.1,0,62,40
"G370110",54826,"2016-12-17 10:00:00",39,30,77,0.9,130,103,105,847.1,-2.3,60,-9,0,18.4,0,63,40
"G370110",54826,"2016-12-17 11:00:00",39,30,81,0.8,135,96,103,846.7,-1.9,58,-9.1,0,18,0,64,40
"G370110",54826,"2016-12-17 12:00:00",39,31,85,0.9,123,97,96,846.2,-2.1,55,-9.9,0,15.1,0,65,40
"G370110",54826,"2016-12-17 13:00:00",33,29,94,0.8,137,96,97,845.4,-2.3,66,-7.8,0,14.4,0,66,40
"G370110",54826,"2016-12-17 14:00:00",31,27,100,0.8,131,92,96,845,-1.8,58,-9,0,13.6,0,67,40
"G370110",54826,"2016-12-17 15:00:00",32,29,100,0.8,128,87,92,845.6,-2.1,72,-6.5,0,13.4,0,68,40
"G370110",54826,"2016-12-17 16:00:00",27,29,101,0.7,142,98,87,846,-2.3,90,-3.7,0,10.9,0,69,40
"G370110",54826,"2016-12-17 17:00:00",29,31,96,0.7,136,93,98,846.4,-1.6,88,-3.3,0,13.2,0,70,40
"G370110",54826,"2016-12-17 18:00:00",32,31,93,0.8,117,81,93,846.4,-3.5,93,-4.5,0,12.5,0,71,40
"G370110",54826,"2016-12-17 19:00:00",32,32,86,0.8,124,86,81,846.6,-3.5,92,-4.6,0,10.8,0,72,40
"G370208",54943,"2016-12-14 20:00:00",58,40,33,0.9,59,41,30,1030.2,-2,66,-7.5,0,1.2,0,1,41
"G370208",54943,"2016-12-14 21:00:00",51,47,26,0.9,64,46,41,1030.3,-2.4,68,-7.5,0,1,0,2,41
"G370208",54943,"2016-12-14 22:00:00",54,57,15,1.1,73,46,46,1030.1,-2.9,70,-7.6,0,0.4,0,3,41
"G370208",54943,"2016-12-14 23:00:00",59,60,13,1.1,76,52,46,1030.1,-3,71,-7.5,0,0.9,0,4,41
"G370208",54943,"2016-12-15 00:00:00",60,61,9,1.1,76,50,52,1029.7,-3.2,72,-7.5,0,1.1,0,5,41
"G370208",54943,"2016-12-15 01:00:00",53,59,10,1,80,56,50,1029.6,-3.7,75,-7.5,0,0.8,0,6,41
"G370208",54943,"2016-12-15 02:00:00",47,54,11,1.1,79,51,56,1029.8,-3.7,75,-7.5,0,1.2,0,7,41
"G370208",54943,"2016-12-15 03:00:00",38,57,6,1.3,83,59,51,1029.6,-3.8,75,-7.6,0,1.2,0,8,41
"G370208",54943,"2016-12-15 04:00:00",38,55,6,1.4,91,67,59,1029.6,-4,77,-7.4,0,1.5,0,9,41
"G370208",54943,"2016-12-15 05:00:00",46,57,6,1.6,103,75,67,1029.6,-4.3,77,-7.7,0,1.4,0,10,41
"G370208",54943,"2016-12-15 06:00:00",51,58,5,1.5,113,79,75,1030.2,-4.5,76,-8.1,0,1,0,11,41
"G370208",54943,"2016-12-15 07:00:00",52,55,6,1.5,113,77,79,1030.9,-4.5,75,-8.3,0,1,0,12,41
"G370208",54943,"2016-12-15 08:00:00",65,53,8,1.6,128,87,77,1031.3,-3,66,-8.5,0,1.6,0,13,41
"G370208",54943,"2016-12-15 09:00:00",103,54,17,1.5,133,87,87,1031.7,-0.6,56,-8.3,0,1.4,0,14,41
"G370208",54943,"2016-12-15 10:00:00",123,54,27,1.5,139,96,87,1031.8,1.2,47,-8.9,0,2.8,0,15,41
"G370208",54943,"2016-12-15 11:00:00",97,47,37,1.4,172,110,96,1030.9,3.1,42,-8.6,0,2.6,0,16,41
"G370208",54943,"2016-12-15 12:00:00",83,44,43,1.3,161,122,110,1030.1,4.2,41,-7.9,0,3.3,0,17,41
"G370208",54943,"2016-12-15 13:00:00",81,54,33,1.6,152,119,122,1029.6,4.2,50,-5.3,0,3.2,0,18,41
"G370208",54943,"2016-12-15 14:00:00",67,47,58,1.5,183,139,119,1029.4,4,54,-4.5,0,2.2,0,19,41
"G370208",54943,"2016-12-15 15:00:00",67,54,66,1.5,202,145,139,1029.7,4.5,46,-6.1,0,3.1,0,20,41
"G370208",54943,"2016-12-15 16:00:00",50,58,49,1.4,194,140,145,1030,3.8,48,-6.2,0,2.5,0,21,41
"G370208",54943,"2016-12-15 17:00:00",37,58,28,1.1,175,126,140,1030.4,2.5,49,-7.2,0,1.4,0,22,41
"G370208",54943,"2016-12-15 18:00:00",31,55,15,0.9,131,98,126,1031.4,1.6,60,-5.3,0,1.3,0,23,41
"G370208",54943,"2016-12-15 19:00:00",33,58,11,0.9,82,47,98,1031.9,0.5,70,-4.3,0,1.4,0,24,41
"G370208",54943,"2016-12-15 20:00:00",32,63,7,1.3,91,61,47,1032.4,-0.5,76,-4.2,0,0.9,0,25,41
"G370208",54943,"2016-12-15 21:00:00",37,62,7,1.4,116,86,61,1032.7,-0.5,75,-4.4,0,1.8,0,26,41
"G370208",54943,"2016-12-15 22:00:00",42,60,7,1.3,123,93,86,1033.4,-1.1,72,-5.5,0,1.4,0,27,41
"G370208",54943,"2016-12-15 23:00:00",33,56,11,0.9,117,85,93,1033.6,-1.8,74,-5.8,0,0.8,0,28,41
"G370208",54943,"2016-12-16 00:00:00",40,49,18,1.1,82,57,85,1033.5,-2.3,77,-5.8,0,1,0,29,41
"G370208",54943,"2016-12-16 01:00:00",48,60,7,3,81,60,57,1033.2,-2.7,80,-5.7,0,1.1,0,30,41
"G370208",54943,"2016-12-16 02:00:00",44,60,5,2.4,159,110,60,1033.1,-2.9,82,-5.5,0,1,0,31,41
"G370208",54943,"2016-12-16 03:00:00",43,57,5,1.8,177,107,110,1033.1,-3.6,81,-6.4,0,0.5,0,32,41
"G370208",54943,"2016-12-16 04:00:00",39,56,5,1.7,128,80,107,1032.7,-4.2,84,-6.5,0,0.7,0,33,41
"G370208",54943,"2016-12-16 05:00:00",36,53,5,1.1,113,82,80,1032.4,-4.6,85,-6.7,0,0.4,0,34,41
"G370208",54849,"2016-12-16 06:00:00",32,51,5,1.2,105,86,82,NA,NA,NA,NA,NA,NA,0,35,41
"G370208",54943,"2016-12-16 07:00:00",42,53,5,1.7,112,89,86,1032.6,-4.9,86,-6.9,0,0.6,0,36,41
"G370208",54943,"2016-12-16 08:00:00",65,53,7,1.7,138,103,89,1032.7,-3.5,85,-5.7,0,0.4,0,37,41
"G370208",54943,"2016-12-16 09:00:00",92,53,13,1.6,140,106,103,1032.8,-0.6,73,-4.8,0,0.9,0,38,41
"G370208",54943,"2016-12-16 10:00:00",77,52,23,1.5,157,108,106,1032.4,2,53,-6.6,0,0.9,0,39,41
"G370208",54943,"2016-12-16 11:00:00",49,36,44,0.9,147,92,108,1031.3,4.7,38,-8.4,0,0.9,0,40,41
"G370208",54943,"2016-12-16 12:00:00",35,28,56,0.6,97,57,92,1030.1,6.1,29,-10.6,0,2.7,0,41,41
"G370208",54849,"2016-12-16 13:00:00",31,22,66,0.5,228,203,57,NA,NA,NA,NA,NA,NA,0,42,41
"G370208",54943,"2016-12-16 14:00:00",25,20,68,0.5,NA,NA,203,1028.5,7.3,27,-10.5,0,3.5,0,43,41
"G370208",54943,"2016-12-16 15:00:00",25,19,64,0.5,397,348,NA,1027.9,7.4,29,-9.5,0,3.5,0,44,41
"G370208",54943,"2016-12-16 16:00:00",25,21,64,0.5,44,27,348,1027.3,6.8,35,-7.6,0,2.6,0,45,41
"G370208",54943,"2016-12-16 17:00:00",23,39,46,0.6,43,22,27,1027.1,5.8,44,-5.5,0,3.2,0,46,41
"G370208",54943,"2016-12-16 18:00:00",29,68,19,0.8,68,33,22,1027.1,5.4,49,-4.5,0,2.5,0,47,41
"G370208",54943,"2016-12-16 19:00:00",30,67,22,0.9,81,41,33,1027,5.1,41,-7.1,0,2.9,0,48,41
"G370208",54943,"2016-12-16 20:00:00",38,72,20,1.3,94,55,41,1026.9,4.9,41,-7.3,0,2.4,0,49,41
"G370208",54943,"2016-12-16 21:00:00",41,59,28,1.2,132,86,55,1026.9,4.4,42,-7.4,0,2.1,0,50,41
"G370208",54943,"2016-12-16 22:00:00",38,49,36,1,133,94,86,1026.6,3.2,45,-7.6,0,0.7,0,51,41
"G370208",54943,"2016-12-16 23:00:00",36,46,38,1,113,84,94,1026.4,3.2,46,-7.3,0,1,0,52,41
"G370208",54943,"2016-12-17 00:00:00",31,44,39,1,118,83,84,1026.1,3.6,49,-6.1,0,3.4,0,53,41
"G370208",54943,"2016-12-17 01:00:00",30,39,45,1,114,82,83,1025.7,3.3,54,-5.1,0,1.9,0,54,41
"G370208",54943,"2016-12-17 02:00:00",29,37,50,0.9,113,79,82,1025.9,2.9,56,-5,0,2.1,0,55,41
"G370208",54943,"2016-12-17 03:00:00",27,33,54,0.9,113,83,79,1025.8,2.6,56,-5.3,0,1.7,0,56,41
"G370208",54943,"2016-12-17 04:00:00",25,32,53,0.9,111,83,83,1025.4,2,58,-5.4,0,1.3,0,57,41
"G370208",54943,"2016-12-17 05:00:00",26,45,38,0.9,115,89,83,1025.2,1.9,61,-4.8,0,1.5,0,58,41
"G370208",54943,"2016-12-17 06:00:00",31,67,18,1,127,101,89,1025.6,1.3,65,-4.6,0,1.5,0,59,41
"G370208",54943,"2016-12-17 07:00:00",36,57,29,1,126,91,101,1025.7,-0.7,75,-4.6,0,0.5,0,60,41
"G370208",54943,"2016-12-17 08:00:00",40,53,36,1.1,126,95,91,1025.8,0,74,-4.1,0,0.1,0,61,41
"G370208",54943,"2016-12-17 09:00:00",42,53,44,1.2,126,89,95,1026.3,4,62,-2.6,0,0.8,0,62,41
"G370208",54943,"2016-12-17 10:00:00",41,46,58,1.1,130,88,89,1026.4,7.5,50,-2.3,0,3.1,0,63,41
"G370208",54943,"2016-12-17 11:00:00",37,38,71,0.9,127,84,88,1025.9,8.5,47,-2.2,0,2.7,0,64,41
"G370208",54943,"2016-12-17 12:00:00",37,36,79,1,118,76,84,1024.7,9.5,49,-0.7,0,2.4,0,65,41
"G370208",54943,"2016-12-17 13:00:00",36,34,86,1.4,113,71,76,1023.9,10.2,47,-0.6,0,2,0,66,41
"G370208",54943,"2016-12-17 14:00:00",28,28,86,0.8,114,69,71,1023.7,9.9,47,-0.9,0,2.7,0,67,41
"G370208",54943,"2016-12-17 15:00:00",31,38,77,0.8,80,53,69,1023.6,9.5,45,-1.9,0,2.5,0,68,41
"G370208",54943,"2016-12-17 16:00:00",32,62,55,0.9,91,55,53,1023.6,8.3,60,1,0,2.6,0,69,41
"G370208",54943,"2016-12-17 17:00:00",26,55,64,0.9,124,75,55,1023.8,7.7,64,1.3,0,1.6,0,70,41
"G370208",54943,"2016-12-17 18:00:00",27,64,55,1,120,80,75,1024.1,7.9,62,1.1,0,2.8,0,71,41
"G370208",54943,"2016-12-17 19:00:00",31,52,74,1.2,136,94,80,1024.4,8.2,62,1.3,0,3.1,0,72,41
"G371203",54922,"2016-12-14 20:00:00",76,55,28,1.061,95,50,38,1006.2,-1.1,44,-11.8,0,1.8,0,1,42
"G371203",54922,"2016-12-14 21:00:00",75,54,27,0.962,101,65,50,1006.1,-1.6,49,-10.9,0,1.2,0,2,42
"G371203",54922,"2016-12-14 22:00:00",57,54,25,0.904,104,66,65,1006.2,-2.4,53,-10.7,0,2.2,0,3,42
"G371203",54922,"2016-12-14 23:00:00",53,68,13,1.06,107,67,66,1005.8,-2.6,55,-10.4,0,0.5,0,4,42
"G371203",54922,"2016-12-15 00:00:00",56,75,4,1.535,121,81,67,1005.8,-2.8,55,-10.6,0,1.4,0,5,42
"G371203",54922,"2016-12-15 01:00:00",73,58,3,1.662,163,96,81,1005.4,-3.4,57,-10.7,0,0.4,0,6,42
"G371203",54922,"2016-12-15 02:00:00",59,62,2,1.551,241,141,96,1005.6,-3.6,55,-11.3,0,0.3,0,7,42
"G371203",54922,"2016-12-15 03:00:00",33,56,2,1.264,193,116,141,1005.5,-3.4,56,-10.9,0,0.6,0,8,42
"G371203",54922,"2016-12-15 04:00:00",27,51,2,1.185,143,87,116,1005.2,-4.3,64,-10.1,0,1.1,0,9,42
"G371203",54922,"2016-12-15 05:00:00",26,51,2,1.126,118,78,87,1005.4,-4.4,67,-9.6,0,1,0,10,42
"G371203",54922,"2016-12-15 06:00:00",27,50,2,1.148,124,81,78,1006,-4.9,70,-9.5,0,0.7,0,11,42
"G371203",54922,"2016-12-15 07:00:00",45,47,2,1.49,128,80,81,1006.6,-4.3,70,-9,0,1.3,0,12,42
"G371203",54922,"2016-12-15 08:00:00",51,51,3,1.557,176,106,80,1006.9,-4.4,78,-7.7,0,1.2,0,13,42
"G371203",54922,"2016-12-15 09:00:00",53,57,4,1.581,175,106,106,1007.4,-2.4,75,-6.2,0,1.3,0,14,42
"G371203",54922,"2016-12-15 10:00:00",86,62,8,1.674,189,112,106,1007.9,-0.1,57,-7.6,0,0.4,0,15,42
"G371203",54922,"2016-12-15 11:00:00",160,64,16,2.192,211,126,112,1007.8,1.5,55,-6.6,0,1.7,0,16,42
"G371203",54922,"2016-12-15 12:00:00",175,83,15,3.217,230,146,126,1007,2.8,51,-6.4,0,1.8,0,17,42
"G371203",54922,"2016-12-15 13:00:00",109,64,28,2.064,313,207,146,1006.3,3.8,52,-5.2,0,3.3,0,18,42
"G371203",54922,"2016-12-15 14:00:00",58,36,47,1.156,263,154,207,1006,4.4,51,-4.9,0,2.8,0,19,42
"G371203",54922,"2016-12-15 15:00:00",40,30,57,0.947,176,106,154,1006,4.6,50,-4.9,0,1.9,0,20,42
"G371203",54922,"2016-12-15 16:00:00",39,33,53,0.892,124,65,106,1006.3,4.4,42,-7.4,0,4.9,0,21,42
