unit,time,age,asfr,treat
East Germany,1974,35,0.01669,1
East Germany,1974,36,0.01337,1
East Germany,1974,37,0.01084,1
East Germany,1974,38,0.00872,1
East Germany,1974,39,0.00667,1
East Germany,1974,40,0.00483,1
East Germany,1974,41,0.00382,1
East Germany,1974,42,0.00229,1
East Germany,1974,43,0.0013,1
East Germany,1974,44,0.00074,1
East Germany,1974,45,0.0003,1
East Germany,1974,46,0.00011,1
East Germany,1974,47,6e-05,1
East Germany,1974,48,3e-05,1
East Germany,1974,49,2e-05,1
East Germany,1974,50,1e-05,1
East Germany,1974,51,1e-05,1
East Germany,1974,52,0.0,1
East Germany,1974,53,0.0,1
East Germany,1974,54,0.0,1
East Germany,1974,55,0.0,1
East Germany,1975,12,0.0,1
East Germany,1975,13,0.0,1
East Germany,1975,14,0.00014,1
East Germany,1975,15,0.001,1
East Germany,1975,16,0.0068,1
East Germany,1975,17,0.0285,1
East Germany,1975,18,0.07445,1
East Germany,1975,19,0.12723,1
East Germany,1975,20,0.14783,1
East Germany,1975,21,0.1526,1
East Germany,1975,22,0.1489,1
East Germany,1975,23,0.14093,1
East Germany,1975,24,0.12696,1
East Germany,1975,25,0.10881,1
East Germany,1975,26,0.08834,1
East Germany,1975,27,0.07325,1
East Germany,1975,28,0.05962,1
East Germany,1975,29,0.04773,1
East Germany,1975,30,0.04212,1
East Germany,1975,31,0.03367,1
East Germany,1975,32,0.02704,1
East Germany,1975,33,0.02367,1
East Germany,1975,34,0.01753,1
East Germany,1975,35,0.01497,1
East Germany,1975,36,0.0121,1
East Germany,1975,37,0.00984,1
East Germany,1975,38,0.00756,1
East Germany,1975,39,0.00601,1
East Germany,1975,40,0.00453,1
East Germany,1975,41,0.00302,1
East Germany,1975,42,0.00213,1
East Germany,1975,43,0.00145,1
East Germany,1975,44,0.00063,1
East Germany,1975,45,0.00026,1
East Germany,1975,46,0.00014,1
East Germany,1975,47,8e-05,1
East Germany,1975,48,5e-05,1
East Germany,1975,49,3e-05,1
East Germany,1975,50,2e-05,1
East Germany,1975,51,1e-05,1
East Germany,1975,52,1e-05,1
East Germany,1975,53,0.0,1
East Germany,1975,54,0.0,1
East Germany,1975,55,0.0,1
Austria,1956,12,0.0,0
Austria,1956,13,2e-05,0
Austria,1956,14,0.00052,0
Austria,1956,15,0.00228,0
Austria,1956,16,0.01053,0
Austria,1956,17,0.02947,0
Austria,1956,18,0.06113,0
Austria,1956,19,0.09358,0
Austria,1956,20,0.11903,0
Austria,1956,21,0.14437,0
Austria,1956,22,0.15411,0
Austria,1956,23,0.15899,0
Austria,1956,24,0.16084,0
Austria,1956,25,0.15728,0
Austria,1956,26,0.14964,0
Austria,1956,27,0.14315,0
Austria,1956,28,0.13482,0
Austria,1956,29,0.12497,0
Austria,1956,30,0.11408,0
Austria,1956,31,0.10781,0
Austria,1956,32,0.09666,0
Austria,1956,33,0.0877,0
Austria,1956,34,0.07965,0
Austria,1956,35,0.06767,0
Austria,1956,36,0.06075,0
Austria,1956,37,0.05191,0
Austria,1956,38,0.04622,0
Austria,1956,39,0.03738,0
Austria,1956,40,0.0302,0
Austria,1956,41,0.02302,0
Austria,1956,42,0.01611,0
Austria,1956,43,0.01043,0
Austria,1956,44,0.00619,0
Austria,1956,45,0.00314,0
Austria,1956,46,0.00154,0
Austria,1956,47,0.00066,0
Austria,1956,48,0.00023,0
Austria,1956,49,0.0,0
Austria,1956,50,1e-05,0
Austria,1956,51,1e-05,0
Austria,1956,52,0.0,0
Austria,1956,53,0.0,0
Austria,1956,54,0.0,0
Austria,1956,55,0.0,0
Austria,1957,12,2e-05,0
Austria,1957,13,0.00011,0
Austria,1957,14,0.00036,0
Austria,1957,15,0.00283,0
Austria,1957,16,0.01044,0
Austria,1957,17,0.03133,0
Austria,1957,18,0.06089,0
Austria,1957,19,0.09569,0
Austria,1957,20,0.12506,0
Austria,1957,21,0.14621,0
Austria,1957,22,0.15946,0
Austria,1957,23,0.16583,0
Austria,1957,24,0.16722,0
Austria,1957,25,0.16597,0
Austria,1957,26,0.15778,0
Austria,1957,27,0.15285,0
Austria,1957,28,0.13923,0
Austria,1957,29,0.13251,0
Austria,1957,30,0.11913,0
Austria,1957,31,0.10862,0
Austria,1957,32,0.09762,0
Austria,1957,33,0.08796,0
Austria,1957,34,0.08016,0
Austria,1957,35,0.0729,0
Austria,1957,36,0.06229,0
Austria,1957,37,0.05412,0
Austria,1957,38,0.04643,0
Austria,1957,39,0.03571,0
Austria,1957,40,0.03117,0
Austria,1957,41,0.0227,0
Austria,1957,42,0.01565,0
Austria,1957,43,0.01128,0
Austria,1957,44,0.00626,0
Austria,1957,45,0.00352,0
Austria,1957,46,0.00168,0
Austria,1957,47,0.00088,0
Austria,1957,48,0.00028,0
Austria,1957,49,0.00011,0
Austria,1957,50,1e-05,0
Austria,1957,51,0.0,0
Austria,1957,52,0.0,0
Austria,1957,53,0.0,0
Austria,1957,54,0.0,0
Austria,1957,55,0.0,0
Austria,1958,12,3e-05,0
Austria,1958,13,6e-05,0
Austria,1958,14,0.00045,0
Austria,1958,15,0.00257,0
Austria,1958,16,0.01112,0
Austria,1958,17,0.03202,0
Austria,1958,18,0.06128,0
Austria,1958,19,0.09682,0
Austria,1958,20,0.12866,0
Austria,1958,21,0.15008,0
Austria,1958,22,0.16504,0
Austria,1958,23,0.17253,0
Austria,1958,24,0.17395,0
Austria,1958,25,0.16988,0
Austria,1958,26,0.16278,0
Austria,1958,27,0.15159,0
Austria,1958,28,0.14011,0
Austria,1958,29,0.12908,0
Austria,1958,30,0.12084,0
Austria,1958,31,0.10898,0
Austria,1958,32,0.09984,0
Austria,1958,33,0.08994,0
Austria,1958,34,0.08034,0
Austria,1958,35,0.07043,0
Austria,1958,36,0.06286,0
Austria,1958,37,0.05211,0
Austria,1958,38,0.04369,0
Austria,1958,39,0.0363,0
Austria,1958,40,0.02822,0
Austria,1958,41,0.02106,0
Austria,1958,42,0.01472,0
Austria,1958,43,0.01106,0
Austria,1958,44,0.00646,0
Austria,1958,45,0.00336,0
Austria,1958,46,0.00125,0
Austria,1958,47,0.00059,0
Austria,1958,48,0.00029,0
Austria,1958,49,4e-05,0
Austria,1958,50,2e-05,0
Austria,1958,51,0.0,0
Austria,1958,52,0.0,0
Austria,1958,53,0.0,0
Austria,1958,54,0.0,0
Austria,1958,55,0.0,0
Austria,1959,12,2e-05,0
Austria,1959,13,0.0001,0
Austria,1959,14,0.00059,0
Austria,1959,15,0.00316,0
Austria,1959,16,0.01273,0
Austria,1959,17,0.03385,0
Austria,1959,18,0.06534,0
Austria,1959,19,0.10235,0
Austria,1959,20,0.13081,0
Austria,1959,21,0.15484,0
Austria,1959,22,0.17307,0
Austria,1959,23,0.17642,0
Austria,1959,24,0.18368,0
Austria,1959,25,0.17526,0
Austria,1959,26,0.16793,0
Austria,1959,27,0.16042,0
Austria,1959,28,0.14479,0
Austria,1959,29,0.13713,0
Austria,1959,30,0.12451,0
Austria,1959,31,0.1113,0
Austria,1959,32,0.09853,0
Austria,1959,33,0.09039,0
Austria,1959,34,0.07936,0
Austria,1959,35,0.07266,0
Austria,1959,36,0.06096,0
Austria,1959,37,0.05522,0
Austria,1959,38,0.04452,0
Austria,1959,39,0.0384,0
Austria,1959,40,0.02938,0
Austria,1959,41,0.02297,0
Austria,1959,42,0.01551,0
Austria,1959,43,0.00939,0
Austria,1959,44,0.00627,0
Austria,1959,45,0.0036,0
Austria,1959,46,0.0014,0
Austria,1959,47,0.00056,0
Austria,1959,48,0.00025,0
Austria,1959,49,0.00012,0
Austria,1959,50,5e-05,0
Austria,1959,51,1e-05,0
Austria,1959,52,0.0,0
Austria,1959,53,0.0,0
Austria,1959,54,0.0,0
Austria,1959,55,0.0,0
Austria,1960,12,0.0,0
Austria,1960,13,0.0001,0
Austria,1960,14,0.00055,0
Austria,1960,15,0.00321,0
Austria,1960,16,0.01353,0
Austria,1960,17,0.03749,0
Austria,1960,18,0.06714,0
Austria,1960,19,0.10243,0
Austria,1960,20,0.13236,0
Austria,1960,21,0.15199,0
Austria,1960,22,0.16985,0
Austria,1960,23,0.17894,0
Austria,1960,24,0.18035,0
Austria,1960,25,0.17634,0
Austria,1960,26,0.17272,0
Austria,1960,27,0.16146,0
Austria,1960,28,0.15244,0
Austria,1960,29,0.13477,0
Austria,1960,30,0.12184,0
Austria,1960,31,0.11238,0
Austria,1960,32,0.10374,0
Austria,1960,33,0.08975,0
Austria,1960,34,0.0794,0
Austria,1960,35,0.07018,0
Austria,1960,36,0.06113,0
Austria,1960,37,0.05166,0
Austria,1960,38,0.04612,0
Austria,1960,39,0.03719,0
Austria,1960,40,0.02766,0
Austria,1960,41,0.02255,0
Austria,1960,42,0.01515,0
Austria,1960,43,0.00972,0
Austria,1960,44,0.00578,0
Austria,1960,45,0.00325,0
Austria,1960,46,0.00157,0
Austria,1960,47,0.0005,0
Austria,1960,48,0.0002,0
Austria,1960,49,6e-05,0
Austria,1960,50,1e-05,0
Austria,1960,51,0.0,0
Austria,1960,52,0.0,0
Austria,1960,53,0.0,0
Austria,1960,54,0.0,0
Austria,1960,55,0.0,0
Austria,1961,12,2e-05,0
Austria,1961,13,0.00011,0
Austria,1961,14,0.00051,0
Austria,1961,15,0.00432,0
Austria,1961,16,0.01712,0
Austria,1961,17,0.04137,0
Austria,1961,18,0.07549,0
Austria,1961,19,0.1072,0
Austria,1961,20,0.13549,0
Austria,1961,21,0.15674,0
Austria,1961,22,0.17162,0
Austria,1961,23,0.18556,0
Austria,1961,24,0.18768,0
Austria,1961,25,0.18379,0
Austria,1961,26,0.17543,0
Austria,1961,27,0.16422,0
Austria,1961,28,0.1569,0
Austria,1961,29,0.13907,0
Austria,1961,30,0.1303,0
Austria,1961,31,0.11306,0
Austria,1961,32,0.10415,0
Austria,1961,33,0.09204,0
Austria,1961,34,0.0814,0
Austria,1961,35,0.07107,0
Austria,1961,36,0.06521,0
Austria,1961,37,0.0548,0
Austria,1961,38,0.04541,0
Austria,1961,39,0.03864,0
Austria,1961,40,0.02868,0
Austria,1961,41,0.02248,0
Austria,1961,42,0.01585,0
Austria,1961,43,0.0096,0
Austria,1961,44,0.00543,0
Austria,1961,45,0.00272,0
Austria,1961,46,0.00163,0
Austria,1961,47,0.00076,0
Austria,1961,48,0.00034,0
Austria,1961,49,5e-05,0
Austria,1961,50,2e-05,0
Austria,1961,51,3e-05,0
Austria,1961,52,0.0,0
Austria,1961,53,0.0,0
Austria,1961,54,0.0,0
Austria,1961,55,0.0,0
Austria,1962,12,0.0,0
Austria,1962,13,8e-05,0
Austria,1962,14,0.0003,0
Austria,1962,15,0.00408,0
Austria,1962,16,0.01839,0
Austria,1962,17,0.04684,0
Austria,1962,18,0.08003,0
Austria,1962,19,0.11121,0
Austria,1962,20,0.13835,0
Austria,1962,21,0.15625,0
Austria,1962,22,0.17107,0
Austria,1962,23,0.18123,0
Austria,1962,24,0.18599,0
Austria,1962,25,0.18433,0
Austria,1962,26,0.17699,0
Austria,1962,27,0.16513,0
Austria,1962,28,0.15454,0
Austria,1962,29,0.14203,0
Austria,1962,30,0.13303,0
Austria,1962,31,0.11546,0
Austria,1962,32,0.10553,0
Austria,1962,33,0.08981,0
Austria,1962,34,0.08062,0
Austria,1962,35,0.07275,0
Austria,1962,36,0.06058,0
Austria,1962,37,0.05263,0
Austria,1962,38,0.04531,0
Austria,1962,39,0.03866,0
Austria,1962,40,0.02991,0
Austria,1962,41,0.02225,0
Austria,1962,42,0.01501,0
Austria,1962,43,0.01021,0
Austria,1962,44,0.00682,0
Austria,1962,45,0.00285,0
Austria,1962,46,0.00113,0
Austria,1962,47,0.00074,0
Austria,1962,48,0.00024,0
Austria,1962,49,7e-05,0
Austria,1962,50,0.0,0
Austria,1962,51,0.0,0
Austria,1962,52,0.0,0
Austria,1962,53,0.0,0
Austria,1962,54,0.0,0
Austria,1962,55,0.0,0
Austria,1963,12,4e-05,0
Austria,1963,13,6e-05,0
Austria,1963,14,0.00064,0
Austria,1963,15,0.00422,0
Austria,1963,16,0.0184,0
Austria,1963,17,0.04927,0
Austria,1963,18,0.08746,0
Austria,1963,19,0.11839,0
Austria,1963,20,0.14264,0
Austria,1963,21,0.15726,0
Austria,1963,22,0.16988,0
Austria,1963,23,0.17598,0
Austria,1963,24,0.1797,0
Austria,1963,25,0.18701,0
Austria,1963,26,0.17673,0
Austria,1963,27,0.16639,0
Austria,1963,28,0.15823,0
Austria,1963,29,0.142,0
Austria,1963,30,0.13133,0
Austria,1963,31,0.11976,0
Austria,1963,32,0.10583,0
Austria,1963,33,0.09176,0
Austria,1963,34,0.08393,0
Austria,1963,35,0.07156,0
Austria,1963,36,0.0618,0
Austria,1963,37,0.05443,0
Austria,1963,38,0.04439,0
Austria,1963,39,0.03647,0
Austria,1963,40,0.02917,0
Austria,1963,41,0.0208,0
Austria,1963,42,0.01538,0
Austria,1963,43,0.00964,0
Austria,1963,44,0.00557,0
Austria,1963,45,0.00305,0
Austria,1963,46,0.00103,0
Austria,1963,47,0.00076,0
Austria,1963,48,0.00027,0
Austria,1963,49,9e-05,0
Austria,1963,50,2e-05,0
Austria,1963,51,0.0,0
Austria,1963,52,0.0,0
Austria,1963,53,0.0,0
Austria,1963,54,0.0,0
Austria,1963,55,0.0,0
Austria,1964,12,0.0,0
Austria,1964,13,8e-05,0
Austria,1964,14,0.00062,0
Austria,1964,15,0.0046,0
Austria,1964,16,0.01796,0
Austria,1964,17,0.05124,0
Austria,1964,18,0.0951,0
Austria,1964,19,0.12269,0
Austria,1964,20,0.14499,0
Austria,1964,21,0.15477,0
Austria,1964,22,0.16839,0
Austria,1964,23,0.17367,0
Austria,1964,24,0.17301,0
Austria,1964,25,0.17351,0
Austria,1964,26,0.17676,0
Austria,1964,27,0.16294,0
Austria,1964,28,0.15222,0
Austria,1964,29,0.14419,0
Austria,1964,30,0.12934,0
Austria,1964,31,0.11682,0
Austria,1964,32,0.10532,0
Austria,1964,33,0.09205,0
Austria,1964,34,0.08033,0
Austria,1964,35,0.07213,0
Austria,1964,36,0.06244,0
Austria,1964,37,0.05109,0
Austria,1964,38,0.04301,0
Austria,1964,39,0.03548,0
Austria,1964,40,0.02905,0
Austria,1964,41,0.023,0
Austria,1964,42,0.01613,0
Austria,1964,43,0.01018,0
Austria,1964,44,0.00578,0
Austria,1964,45,0.00308,0
Austria,1964,46,0.0017,0
Austria,1964,47,0.00074,0
Austria,1964,48,0.00032,0
Austria,1964,49,2e-05,0
Austria,1964,50,0.0,0
Austria,1964,51,0.0,0
Austria,1964,52,0.0,0
Austria,1964,53,0.0,0
Austria,1964,54,0.0,0
Austria,1964,55,0.0,0
Austria,1965,12,0.0,0
Austria,1965,13,2e-05,0
Austria,1965,14,0.00042,0
Austria,1965,15,0.00337,0
Austria,1965,16,0.01745,0
Austria,1965,17,0.04929,0
Austria,1965,18,0.09405,0
Austria,1965,19,0.13396,0
Austria,1965,20,0.14362,0
Austria,1965,21,0.15666,0
Austria,1965,22,0.16629,0
Austria,1965,23,0.16798,0
Austria,1965,24,0.16992,0
Austria,1965,25,0.1676,0
Austria,1965,26,0.15795,0
Austria,1965,27,0.15611,0
Austria,1965,28,0.14596,0
Austria,1965,29,0.13452,0
Austria,1965,30,0.12619,0
Austria,1965,31,0.11174,0
Austria,1965,32,0.09767,0
Austria,1965,33,0.08607,0
Austria,1965,34,0.08,0
Austria,1965,35,0.06873,0
Austria,1965,36,0.05999,0
Austria,1965,37,0.04844,0
Austria,1965,38,0.04219,0
Austria,1965,39,0.03418,0
Austria,1965,40,0.02727,0
Austria,1965,41,0.02093,0
Austria,1965,42,0.01481,0
Austria,1965,43,0.00913,0
Austria,1965,44,0.00561,0
Austria,1965,45,0.00272,0
Austria,1965,46,0.00149,0
Austria,1965,47,0.00059,0
Austria,1965,48,0.00048,0
Austria,1965,49,5e-05,0
Austria,1965,50,1e-05,0
Austria,1965,51,0.0,0
Austria,1965,52,0.0,0
Austria,1965,53,0.0,0
Austria,1965,54,0.0,0
Austria,1965,55,0.0,0
Austria,1966,12,0.0,0
Austria,1966,13,2e-05,0
Austria,1966,14,0.00049,0
Austria,1966,15,0.0031,0
Austria,1966,16,0.01706,0
Austria,1966,17,0.05111,0
Austria,1966,18,0.09616,0
Austria,1966,19,0.13577,0
Austria,1966,20,0.15995,0
Austria,1966,21,0.15986,0
Austria,1966,22,0.16568,0
Austria,1966,23,0.17035,0
Austria,1966,24,0.16439,0
Austria,1966,25,0.16001,0
Austria,1966,26,0.15391,0
Austria,1966,27,0.14529,0
Austria,1966,28,0.1427,0
Austria,1966,29,0.12935,0
Austria,1966,30,0.11891,0
Austria,1966,31,0.11007,0
Austria,1966,32,0.09539,0
Austria,1966,33,0.0863,0
Austria,1966,34,0.07433,0
Austria,1966,35,0.06556,0
Austria,1966,36,0.05728,0
Austria,1966,37,0.04847,0
Austria,1966,38,0.04053,0
Austria,1966,39,0.0319,0
Austria,1966,40,0.02476,0
Austria,1966,41,0.01999,0
Austria,1966,42,0.01456,0
Austria,1966,43,0.00896,0
Austria,1966,44,0.00575,0
Austria,1966,45,0.0029,0
Austria,1966,46,0.00112,0
Austria,1966,47,0.0005,0
Austria,1966,48,0.00024,0
Austria,1966,49,6e-05,0
Austria,1966,50,1e-05,0
Austria,1966,51,0.0,0
Austria,1966,52,0.0,0
Austria,1966,53,0.0,0
Austria,1966,54,0.0,0
Austria,1966,55,0.0,0
Austria,1967,12,2e-05,0
Austria,1967,13,0.0001,0
Austria,1967,14,0.00044,0
Austria,1967,15,0.00335,0
Austria,1967,16,0.01764,0
Austria,1967,17,0.04981,0
Austria,1967,18,0.09628,0
Austria,1967,19,0.13619,0
Austria,1967,20,0.16584,0
Austria,1967,21,0.17095,0
Austria,1967,22,0.16515,0
Austria,1967,23,0.16735,0
Austria,1967,24,0.16344,0
Austria,1967,25,0.15606,0
Austria,1967,26,0.15177,0
Austria,1967,27,0.14008,0
Austria,1967,28,0.13276,0
Austria,1967,29,0.12745,0
Austria,1967,30,0.11549,0
Austria,1967,31,0.10424,0
Austria,1967,32,0.0939,0
Austria,1967,33,0.08379,0
Austria,1967,34,0.0714,0
Austria,1967,35,0.06504,0
Austria,1967,36,0.05594,0
Austria,1967,37,0.04555,0
Austria,1967,38,0.03716,0
Austria,1967,39,0.03045,0
Austria,1967,40,0.02432,0
Austria,1967,41,0.01825,0
Austria,1967,42,0.01243,0
Austria,1967,43,0.00904,0
Austria,1967,44,0.005,0
Austria,1967,45,0.00276,0
Austria,1967,46,0.00109,0
Austria,1967,47,0.00042,0
Austria,1967,48,0.00031,0
Austria,1967,49,3e-05,0
Austria,1967,50,0.0,0
Austria,1967,51,0.0,0
Austria,1967,52,0.0,0
Austria,1967,53,0.0,0
Austria,1967,54,0.0,0
Austria,1967,55,0.0,0
Austria,1968,12,4e-05,0
Austria,1968,13,0.00016,0
Austria,1968,14,0.00035,0
Austria,1968,15,0.00276,0
Austria,1968,16,0.01475,0
Austria,1968,17,0.053,0
Austria,1968,18,0.0974,0
Austria,1968,19,0.13973,0
Austria,1968,20,0.17016,0
Austria,1968,21,0.17757,0
Austria,1968,22,0.17475,0
Austria,1968,23,0.16244,0
Austria,1968,24,0.16135,0
Austria,1968,25,0.15327,0
Austria,1968,26,0.14612,0
Austria,1968,27,0.13666,0
Austria,1968,28,0.12659,0
Austria,1968,29,0.11715,0
Austria,1968,30,0.11078,0
Austria,1968,31,0.10194,0
Austria,1968,32,0.0901,0
Austria,1968,33,0.08103,0
Austria,1968,34,0.06959,0
Austria,1968,35,0.06131,0
Austria,1968,36,0.05376,0
Austria,1968,37,0.04575,0
Austria,1968,38,0.03623,0
Austria,1968,39,0.0308,0
Austria,1968,40,0.0235,0
Austria,1968,41,0.01704,0
Austria,1968,42,0.01173,0
Austria,1968,43,0.00794,0
Austria,1968,44,0.00514,0
Austria,1968,45,0.00304,0
Austria,1968,46,0.0011,0
Austria,1968,47,0.00056,0
Austria,1968,48,0.00017,0
Austria,1968,49,6e-05,0
Austria,1968,50,3e-05,0
Austria,1968,51,0.0,0
Austria,1968,52,0.0,0
Austria,1968,53,0.0,0
Austria,1968,54,0.0,0
Austria,1968,55,0.0,0
Austria,1969,12,2e-05,0
Austria,1969,13,4e-05,0
Austria,1969,14,0.00038,0
Austria,1969,15,0.00281,0
Austria,1969,16,0.01512,0
Austria,1969,17,0.05028,0
Austria,1969,18,0.10075,0
Austria,1969,19,0.14007,0
Austria,1969,20,0.16448,0
Austria,1969,21,0.1717,0
Austria,1969,22,0.17341,0
Austria,1969,23,0.16734,0
Austria,1969,24,0.1501,0
Austria,1969,25,0.14221,0
Austria,1969,26,0.13891,0
Austria,1969,27,0.12827,0
Austria,1969,28,0.12088,0
Austria,1969,29,0.10803,0
Austria,1969,30,0.1009,0
Austria,1969,31,0.09476,0
Austria,1969,32,0.08515,0
Austria,1969,33,0.07571,0
Austria,1969,34,0.06864,0
Austria,1969,35,0.06159,0
Austria,1969,36,0.05108,0
Austria,1969,37,0.04449,0
Austria,1969,38,0.03638,0
Austria,1969,39,0.02921,0
Austria,1969,40,0.02176,0
Austria,1969,41,0.01648,0
Austria,1969,42,0.01146,0
Austria,1969,43,0.00669,0
Austria,1969,44,0.00463,0
Austria,1969,45,0.00247,0
Austria,1969,46,0.00116,0
Austria,1969,47,0.00033,0
Austria,1969,48,0.00012,0
Austria,1969,49,3e-05,0
Austria,1969,50,3e-05,0
Austria,1969,51,1e-05,0
Austria,1969,52,0.0,0
Austria,1969,53,0.0,0
Austria,1969,54,0.0,0
Austria,1969,55,0.0,0
Austria,1970,12,4e-05,0
Austria,1970,13,7e-05,0
Austria,1970,14,0.00059,0
Austria,1970,15,0.00335,0
Austria,1970,16,0.01648,0
Austria,1970,17,0.04899,0
Austria,1970,18,0.09116,0
Austria,1970,19,0.13264,0
Austria,1970,20,0.15291,0
Austria,1970,21,0.16213,0
Austria,1970,22,0.16536,0
Austria,1970,23,0.15218,0
Austria,1970,24,0.14129,0
Austria,1970,25,0.13135,0
Austria,1970,26,0.12515,0
Austria,1970,27,0.11618,0
Austria,1970,28,0.10868,0
Austria,1970,29,0.09884,0
Austria,1970,30,0.08967,0
Austria,1970,31,0.08195,0
Austria,1970,32,0.07715,0
Austria,1970,33,0.07028,0
Austria,1970,34,0.06161,0
Austria,1970,35,0.05358,0
Austria,1970,36,0.04866,0
Austria,1970,37,0.04076,0
Austria,1970,38,0.03318,0
Austria,1970,39,0.02642,0
Austria,1970,40,0.02156,0
Austria,1970,41,0.01474,0
Austria,1970,42,0.01008,0
Austria,1970,43,0.00715,0
Austria,1970,44,0.00421,0
Austria,1970,45,0.00204,0
Austria,1970,46,0.00115,0
Austria,1970,47,0.00025,0
Austria,1970,48,0.00017,0
Austria,1970,49,8e-05,0
Austria,1970,50,4e-05,0
Austria,1970,51,1e-05,0
Austria,1970,52,0.0,0
Austria,1970,53,0.0,0
Austria,1970,54,0.0,0
Austria,1970,55,0.0,0
Austria,1971,12,2e-05,0
Austria,1971,13,5e-05,0
Austria,1971,14,0.00071,0
Austria,1971,15,0.00317,0
Austria,1971,16,0.0171,0
Austria,1971,17,0.04989,0
Austria,1971,18,0.08946,0
Austria,1971,19,0.12566,0
Austria,1971,20,0.145,0
Austria,1971,21,0.15582,0
Austria,1971,22,0.15488,0
Austria,1971,23,0.14863,0
Austria,1971,24,0.13852,0
Austria,1971,25,0.12927,0
Austria,1971,26,0.11687,0
Austria,1971,27,0.11113,0
Austria,1971,28,0.10291,0
Austria,1971,29,0.09392,0
Austria,1971,30,0.08736,0
Austria,1971,31,0.07608,0
Austria,1971,32,0.06846,0
Austria,1971,33,0.06651,0
Austria,1971,34,0.05886,0
Austria,1971,35,0.05265,0
Austria,1971,36,0.04501,0
Austria,1971,37,0.03899,0
Austria,1971,38,0.03398,0
Austria,1971,39,0.02701,0
Austria,1971,40,0.02077,0
Austria,1971,41,0.01578,0
Austria,1971,42,0.01101,0
Austria,1971,43,0.00649,0
Austria,1971,44,0.00417,0
Austria,1971,45,0.00225,0
Austria,1971,46,0.00114,0
Austria,1971,47,0.00043,0
Austria,1971,48,0.00011,0
Austria,1971,49,4e-05,0
Austria,1971,50,0.0,0
Austria,1971,51,0.0,0
Austria,1971,52,0.0,0
Austria,1971,53,0.0,0
Austria,1971,54,0.0,0
Austria,1971,55,0.0,0
Austria,1972,12,0.0,0
Austria,1972,13,0.00014,0
Austria,1972,14,0.00077,0
Austria,1972,15,0.00371,0
Austria,1972,16,0.01874,0
Austria,1972,17,0.05184,0
Austria,1972,18,0.09023,0
Austria,1972,19,0.12065,0
Austria,1972,20,0.13789,0
Austria,1972,21,0.14692,0
Austria,1972,22,0.14567,0
Austria,1972,23,0.14055,0
Austria,1972,24,0.13628,0
Austria,1972,25,0.12522,0
Austria,1972,26,0.11424,0
Austria,1972,27,0.10418,0
Austria,1972,28,0.09688,0
Austria,1972,29,0.08616,0
Austria,1972,30,0.07925,0
Austria,1972,31,0.06899,0
Austria,1972,32,0.06378,0
Austria,1972,33,0.05776,0
Austria,1972,34,0.055,0
