unit,time,y,treat
Spain,2011-12,4.98349431,0
Sweden,2011-12,-2.22457627,0
Switzerland,2011-12,-2.21794899,0
Thailand,2011-12,4.45103858,0
Tunisia,2011-12,7.54901961,0
Ukraine,2011-12,14.2,0
United Kingdom,2011-12,5.69948187,0
United States,2011-12,3.21324245,0
China,2012-01,0.7347,0
Armenia,2012-01,2.3078245,0
Belgium,2012-01,4.76787955,0
Bosnia and Herzegovina,2012-01,1.6,0
Bulgaria,2012-01,4.47829616,0
Canada,2012-01,3.86363636,0
Chile,2012-01,-8.64861092,0
Colombia,2012-01,5.63486913,0
Croatia,2012-01,5.5,0
Cyprus,2012-01,8.44017094,0
Czech Republic,2012-01,4.14560162,0
Denmark,2012-01,4.18160096,0
Ecuador,2012-01,3.96923644,0
Egypt,2012-01,7.40331492,0
Estonia,2012-01,3.10704198,0
European Union,2012-01,3.71621622,0
Finland,2012-01,1.82692308,0
France,2012-01,3.4368071,0
Georgia,2012-01,2.0994,0
Germany,2012-01,2.86697248,0
Ghana,2012-01,15.02927781,0
Greece,2012-01,7.47734252,0
Hungary,2012-01,7.8,0
Iceland,2012-01,5.710144,0
India,2012-01,7.22972973,0
Ireland,2012-01,2.28855721,0
Israel,2012-01,4.94233937,0
Italy,2012-01,4.69798658,0
Japan,2012-01,0.20470829,0
Jordan,2012-01,9.24903912,0
Kazakhstan,2012-01,13.7,0
Kuwait,2012-01,0.28316879,0
Kyrgyzstan,2012-01,9.77763358,0
Latvia,2012-01,7.1,0
Lithuania,2012-01,9.7,0
Luxembourg,2012-01,4.0213965,0
Malaysia,2012-01,3.85338346,0
Malta,2012-01,-3.18962154,0
Mexico,2012-01,6.71195201,0
Moldova,2012-01,5.51469218,0
Mongolia,2012-01,5.2,0
Montenegro,2012-01,-0.6,0
Morocco,2012-01,5.02325581,0
Netherlands,2012-01,6.07476636,0
North Macedonia,2012-01,2.46138769,0
Norway,2012-01,7.88770053,0
Pakistan,2012-01,8.70274188,0
Paraguay,2012-01,5.72539062,0
Philippines,2012-01,1.60128102,0
Poland,2012-01,7.9,0
Portugal,2012-01,3.13459009,0
Romania,2012-01,5.20890599,0
Serbia,2012-01,6.85603969,0
Singapore,2012-01,7.33861413,0
Slovakia,2012-01,2.08126858,0
Slovenia,2012-01,2.45555556,0
South Korea,2012-01,3.21100917,0
Spain,2012-01,4.82673416,0
Sweden,2012-01,-0.32223416,0
Switzerland,2012-01,-2.32903669,0
Thailand,2012-01,3.6097561,0
Tunisia,2012-01,7.80487805,0
Ukraine,2012-01,11.8,0
United Kingdom,2012-01,4.60122699,0
United States,2012-01,3.09477756,0
China,2012-02,0.0284,0
Armenia,2012-02,3.0455865,0
Belgium,2012-02,4.43896424,0
Bosnia and Herzegovina,2012-02,1.2,0
Bulgaria,2012-02,3.25664634,0
Canada,2012-02,3.48314607,0
Chile,2012-02,-8.36759868,0
Colombia,2012-02,4.11965084,0
Croatia,2012-02,5.8,0
Cyprus,2012-02,8.11965812,0
Czech Republic,2012-02,3.61809045,0
Denmark,2012-02,4.82921084,0
Ecuador,2012-02,1.98842371,0
Egypt,2012-02,8.72410033,0
Estonia,2012-02,3.47546729,0
European Union,2012-02,3.58342665,0
Finland,2012-02,2.19256435,0
France,2012-02,3.53200883,0
Georgia,2012-02,2.8604,0
Germany,2012-02,2.50569476,0
Ghana,2012-02,16.07947475,0
Greece,2012-02,6.76992264,0
Hungary,2012-02,6.2,0
Iceland,2012-02,4.938795,0
India,2012-02,7.5624578,0
Ireland,2012-02,1.79282869,0
Israel,2012-02,4.30894309,0
Italy,2012-02,4.79375697,0
Japan,2012-02,0.30674847,0
Jordan,2012-02,10.32882201,0
Kazakhstan,2012-02,10.3,0
Kuwait,2012-02,0.54901582,0
Kyrgyzstan,2012-02,14.87975886,0
Latvia,2012-02,6.7,0
Lithuania,2012-02,8.5,0
Luxembourg,2012-02,2.92232278,0
Malaysia,2012-02,3.45149254,0
Malta,2012-02,-2.71268838,0
Mexico,2012-02,5.95354137,0
Moldova,2012-02,3.88243902,0
Mongolia,2012-02,5.7,0
Montenegro,2012-02,-0.8,0
Morocco,2012-02,5.64814815,0
Netherlands,2012-02,5.13290559,0
North Macedonia,2012-02,0.68017268,0
Norway,2012-02,7.66182299,0
Pakistan,2012-02,7.20886151,0
Paraguay,2012-02,4.9360253,0
Philippines,2012-02,1.84294872,0
Poland,2012-02,6.0,0
Portugal,2012-02,2.97072958,0
Romania,2012-02,5.01772566,0
Serbia,2012-02,5.84141829,0
Singapore,2012-02,4.61813411,0
Slovakia,2012-02,2.56157635,0
Slovenia,2012-02,0.80237415,0
South Korea,2012-02,3.14757993,0
Spain,2012-02,4.57812147,0
Sweden,2012-02,-0.10706638,0
Switzerland,2012-02,-1.47582378,0
Thailand,2012-02,1.9047619,0
Tunisia,2012-02,7.78210117,0
Ukraine,2012-02,7.5,0
United Kingdom,2012-02,4.25963489,0
United States,2012-02,2.7831094,0
China,2012-03,-0.3171,0
Armenia,2012-03,6.29077517,0
Belgium,2012-03,3.88821385,0
Bosnia and Herzegovina,2012-03,0.4,0
Bulgaria,2012-03,2.95804384,0
Canada,2012-03,2.32044199,0
Chile,2012-03,-6.63787699,0
Colombia,2012-03,2.22966607,0
Croatia,2012-03,5.4,0
Cyprus,2012-03,8.05084746,0
Czech Republic,2012-03,2.98804781,0
Denmark,2012-03,3.32950631,0
Ecuador,2012-03,3.76938521,0
Egypt,2012-03,5.3125,0
Estonia,2012-03,3.22893435,0
European Union,2012-03,3.11111111,0
Finland,2012-03,1.4137606,0
France,2012-03,2.95728368,0
Georgia,2012-03,0.9952,0
Germany,2012-03,2.60475651,0
Ghana,2012-03,16.19703345,0
Greece,2012-03,6.39486983,0
Hungary,2012-03,6.4,0
Iceland,2012-03,6.427852,0
India,2012-03,7.69230769,0
Ireland,2012-03,1.99401795,0
Israel,2012-03,5.11590728,0
Italy,2012-03,4.30939227,0
Japan,2012-03,0.3051882,0
Jordan,2012-03,8.89471177,0
Kazakhstan,2012-03,10.0,0
Kuwait,2012-03,0.6264615,0
Kyrgyzstan,2012-03,12.25520677,0
Latvia,2012-03,5.4,0
Lithuania,2012-03,7.1,0
Luxembourg,2012-03,1.62805842,0
Malaysia,2012-03,2.47706422,0
Malta,2012-03,-3.32433995,0
Mexico,2012-03,5.57234153,0
Moldova,2012-03,1.27249299,0
Mongolia,2012-03,6.5,0
Montenegro,2012-03,-1.5,0
Morocco,2012-03,4.65753425,0
Netherlands,2012-03,4.22661871,0
North Macedonia,2012-03,2.40778825,0
Norway,2012-03,6.57216495,0
Pakistan,2012-03,4.46648701,0
Paraguay,2012-03,1.9465587,0
Philippines,2012-03,1.68674699,0
Poland,2012-03,4.4,0
Portugal,2012-03,2.87895311,0
Romania,2012-03,4.77866522,0
Serbia,2012-03,5.87592397,0
Singapore,2012-03,3.21867687,0
Slovakia,2012-03,2.63671875,0
Slovenia,2012-03,0.74430823,0
South Korea,2012-03,2.43544601,0
Spain,2012-03,4.472915,0
Sweden,2012-03,-0.32154341,0
Switzerland,2012-03,-1.50714755,0
Thailand,2012-03,1.80780209,0
Tunisia,2012-03,6.60835763,0
Ukraine,2012-03,6.5,0
United Kingdom,2012-03,3.49301397,0
United States,2012-03,2.37642586,0
China,2012-04,-0.6984,0
Armenia,2012-04,5.0717746,0
Belgium,2012-04,2.87769784,0
Bosnia and Herzegovina,2012-04,2.7,0
Bulgaria,2012-04,3.15967527,0
Canada,2012-04,1.42231947,0
Chile,2012-04,-8.62548692,0
Colombia,2012-04,1.95385575,0
Croatia,2012-04,5.2,0
Cyprus,2012-04,7.78947368,0
Czech Republic,2012-04,2.27497527,0
Denmark,2012-04,2.72108844,0
Ecuador,2012-04,4.33594443,0
Egypt,2012-04,2.90872618,0
Estonia,2012-04,2.55621757,0
European Union,2012-04,2.53583241,0
Finland,2012-04,1.41509434,0
France,2012-04,2.17391304,0
Georgia,2012-04,1.2862,0
Germany,2012-04,1.90796857,0
Ghana,2012-04,15.81348201,0
Greece,2012-04,5.1311618,0
Hungary,2012-04,7.1,0
Iceland,2012-04,5.253688,0
India,2012-04,7.49506903,0
Ireland,2012-04,1.50300601,0
Israel,2012-04,4.52022205,0
Italy,2012-04,4.05701754,0
Japan,2012-04,-0.70635721,0
Jordan,2012-04,8.05431983,0
Kazakhstan,2012-04,8.8,0
Kuwait,2012-04,0.9691469,0
Kyrgyzstan,2012-04,7.68822017,0
Latvia,2012-04,4.0,0
Lithuania,2012-04,5.3,0
Luxembourg,2012-04,0.49618671,0
Malaysia,2012-04,2.09090909,0
Malta,2012-04,-2.74414063,0
Mexico,2012-04,5.16235904,0
Moldova,2012-04,1.89950497,0
Mongolia,2012-04,4.9,0
Montenegro,2012-04,-0.2,0
Morocco,2012-04,4.36363636,0
Netherlands,2012-04,2.84444444,0
North Macedonia,2012-04,-1.35638017,0
Norway,2012-04,2.51889169,0
Pakistan,2012-04,3.79987688,0
Paraguay,2012-04,2.13668342,0
Philippines,2012-04,1.36986301,0
Poland,2012-04,4.4,0
Portugal,2012-04,2.20994475,0
Romania,2012-04,5.29300567,0
Serbia,2012-04,3.3858677,0
Singapore,2012-04,0.09602107,0
Slovakia,2012-04,1.842871,0
Slovenia,2012-04,0.74154853,0
South Korea,2012-04,1.85671236,0
Spain,2012-04,3.20236309,0
Sweden,2012-04,-0.32188841,0
Switzerland,2012-04,-1.76248284,0
Thailand,2012-04,0.75046904,0
Tunisia,2012-04,5.26819923,0
Ukraine,2012-04,6.9,0
United Kingdom,2012-04,2.66798419,0
United States,2012-04,1.98300283,0
China,2012-05,-1.3981,0
Armenia,2012-05,3.59854786,0
Belgium,2012-05,3.13630881,0
Bosnia and Herzegovina,2012-05,3.2,0
Bulgaria,2012-05,2.86066786,0
Canada,2012-05,1.0989011,0
Chile,2012-05,-6.46927455,0
Colombia,2012-05,0.01023856,0
Croatia,2012-05,5.3,0
Cyprus,2012-05,8.61889927,0
Czech Republic,2012-05,1.67158309,0
Denmark,2012-05,0.56306306,0
Ecuador,2012-05,5.91078178,0
Egypt,2012-05,2.76639344,0
Estonia,2012-05,1.98871785,0
European Union,2012-05,2.31532525,0
Finland,2012-05,0.94161959,0
France,2012-05,1.85185185,0
Georgia,2012-05,1.0365,0
Germany,2012-05,1.57126824,0
Ghana,2012-05,16.57398045,0
Greece,2012-05,4.9850056,0
Hungary,2012-05,7.8,0
Iceland,2012-05,1.013652,0
India,2012-05,7.54593176,0
Ireland,2012-05,0.89108911,0
Israel,2012-05,3.30708662,0
Italy,2012-05,3.83351588,0
Japan,2012-05,-0.91001011,0
Jordan,2012-05,3.09694387,0
Kazakhstan,2012-05,1.3,0
Kuwait,2012-05,1.03716508,0
Kyrgyzstan,2012-05,4.03616658,0
Latvia,2012-05,2.6,0
Lithuania,2012-05,5.4,0
Luxembourg,2012-05,0.95985233,0
Malaysia,2012-05,0.90744102,0
Malta,2012-05,-3.01210654,0
Mexico,2012-05,5.55265176,0
Moldova,2012-05,2.53993872,0
Mongolia,2012-05,3.9,0
Montenegro,2012-05,-0.3,0
Morocco,2012-05,3.06859206,0
Netherlands,2012-05,2.59623993,0
North Macedonia,2012-05,2.02277362,0
Norway,2012-05,2.44530245,0
Pakistan,2012-05,7.05769339,0
Paraguay,2012-05,2.70479846,0
Philippines,2012-05,1.4527845,0
Poland,2012-05,5.2,0
Portugal,2012-05,1.96163433,0
Romania,2012-05,5.63894523,0
Serbia,2012-05,3.25004557,0
Singapore,2012-05,1.03360393,0
Slovakia,2012-05,1.74081238,0
Slovenia,2012-05,1.04837829,0
South Korea,2012-05,0.97887187,0
Spain,2012-05,3.36176913,0
Sweden,2012-05,0.0,0
Switzerland,2012-05,-1.23913425,0
Thailand,2012-05,1.1342155,0
Tunisia,2012-05,5.92734226,0
Ukraine,2012-05,4.3,0
United Kingdom,2012-05,1.87747036,0
United States,2012-05,1.60226202,0
China,2012-06,-2.0843,0
Armenia,2012-06,6.38309261,0
Belgium,2012-06,2.29468599,0
Bosnia and Herzegovina,2012-06,2.8,0
Bulgaria,2012-06,1.86422715,0
Canada,2012-06,0.54945055,0
Chile,2012-06,-10.79982891,0
Colombia,2012-06,-1.26634835,0
Croatia,2012-06,5.0,0
Cyprus,2012-06,8.3677686,0
Czech Republic,2012-06,1.47783251,0
Denmark,2012-06,-0.79365079,0
Ecuador,2012-06,3.08114138,0
Egypt,2012-06,-3.7037037,0
Estonia,2012-06,1.48444191,0
European Union,2012-06,2.09713024,0
Finland,2012-06,0.47214353,0
France,2012-06,1.52671756,0
Georgia,2012-06,0.2833,0
Germany,2012-06,1.00896861,0
Ghana,2012-06,19.05161561,0
Greece,2012-06,2.87128351,0
Hungary,2012-06,6.9,0
Iceland,2012-06,-0.690496,0
India,2012-06,7.57674722,0
Ireland,2012-06,1.99600798,0
Israel,2012-06,2.62321145,0
Italy,2012-06,3.60655738,0
Japan,2012-06,-1.41557128,0
Jordan,2012-06,5.49378679,0
Kazakhstan,2012-06,-0.4,0
Kuwait,2012-06,1.20689655,0
Kyrgyzstan,2012-06,2.36562017,0
Latvia,2012-06,2.3,0
Lithuania,2012-06,2.0,0
Luxembourg,2012-06,1.71598182,0
Malaysia,2012-06,-0.72463768,0
Malta,2012-06,-2.46949448,0
Mexico,2012-06,5.66101512,0
Moldova,2012-06,2.39397283,0
Mongolia,2012-06,3.9,0
Montenegro,2012-06,1.8,0
Morocco,2012-06,2.07768744,0
Netherlands,2012-06,1.17117117,0
North Macedonia,2012-06,2.47048865,0
Norway,2012-06,-0.12987013,0
Pakistan,2012-06,6.39959546,0
Paraguay,2012-06,3.2,0
Philippines,2012-06,-1.74880763,0
Poland,2012-06,4.4,0
Portugal,2012-06,2.41996744,0
Romania,2012-06,5.13371859,0
Serbia,2012-06,3.39893336,0
Singapore,2012-06,-0.1268975,0
Slovakia,2012-06,1.25968992,0
Slovenia,2012-06,0.65203217,0
South Korea,2012-06,-0.01942691,0
Spain,2012-06,2.68295548,0
Sweden,2012-06,0.21645022,0
Switzerland,2012-06,-1.22046782,0
Thailand,2012-06,-0.37700283,0
Tunisia,2012-06,6.55893536,0
Ukraine,2012-06,4.5,0
United Kingdom,2012-06,0.69033531,0
United States,2012-06,1.32075472,0
China,2012-07,-2.8651,0
Armenia,2012-07,7.28819271,0
Belgium,2012-07,2.41837969,0
Bosnia and Herzegovina,2012-07,0.8,0
Bulgaria,2012-07,2.60604172,0
Canada,2012-07,0.10989011,0
Chile,2012-07,-13.20507516,0
Colombia,2012-07,-1.97003039,0
Croatia,2012-07,5.0,0
Cyprus,2012-07,5.54994955,0
Czech Republic,2012-07,1.28205128,0
Denmark,2012-07,-1.36986301,0
Ecuador,2012-07,2.90480238,0
Egypt,2012-07,-2.15605749,0
Estonia,2012-07,1.46207158,0
European Union,2012-07,1.86813187,0
Finland,2012-07,0.18814675,0
France,2012-07,1.41150923,0
Georgia,2012-07,1.4515,0
Germany,2012-07,0.55803571,0
Ghana,2012-07,19.05746176,0
Greece,2012-07,3.7664991,0
Hungary,2012-07,6.2,0
Iceland,2012-07,-4.177956,0
India,2012-07,7.5226978,0
Ireland,2012-07,3.3966034,0
Israel,2012-07,2.48596632,0
Italy,2012-07,3.25732899,0
Japan,2012-07,-2.11693548,0
Jordan,2012-07,-1.45952109,0
Kazakhstan,2012-07,-4.1,0
Kuwait,2012-07,1.80722892,0
Kyrgyzstan,2012-07,3.70932163,0
Latvia,2012-07,2.1,0
Lithuania,2012-07,2.7,0
Luxembourg,2012-07,1.23936367,0
Malaysia,2012-07,-0.09057971,0
Malta,2012-07,-1.57180514,0
Mexico,2012-07,4.73160953,0
Moldova,2012-07,2.10161718,0
Mongolia,2012-07,4.3,0
Montenegro,2012-07,0.9,0
Morocco,2012-07,1.17117117,0
Netherlands,2012-07,1.7905103,0
North Macedonia,2012-07,2.01971819,0
Norway,2012-07,-0.51150895,0
Pakistan,2012-07,7.21538982,0
Paraguay,2012-07,3.72608258,0
Philippines,2012-07,-1.30718954,0
Poland,2012-07,3.6,0
Portugal,2012-07,2.80898876,0
Romania,2012-07,5.14735298,0
Serbia,2012-07,3.84631788,0
Singapore,2012-07,-0.09185372,0
Slovakia,2012-07,1.46056475,0
Slovenia,2012-07,0.77224277,0
South Korea,2012-07,-0.59171598,0
Spain,2012-07,2.90829827,0
Sweden,2012-07,-1.40086207,0
Switzerland,2012-07,-0.84606206,0
Thailand,2012-07,0.76263108,0
Tunisia,2012-07,6.13207547,0
Ukraine,2012-07,1.4,0
United Kingdom,2012-07,0.49164208,0
United States,2012-07,1.03480715,0
China,2012-08,-3.4784,0
Armenia,2012-08,8.72562137,0
Belgium,2012-08,3.89294404,0
Bosnia and Herzegovina,2012-08,1.3,0
Bulgaria,2012-08,5.70072396,0
Canada,2012-08,-0.54525627,0
Chile,2012-08,-11.38408799,0
Colombia,2012-08,-0.88782118,0
Croatia,2012-08,5.7,0
Cyprus,2012-08,6.06060606,0
Czech Republic,2012-08,1.97433366,0
Denmark,2012-08,1.5963512,0
Ecuador,2012-08,2.08472979,0
Egypt,2012-08,2.26337449,0
Estonia,2012-08,2.2148289,0
European Union,2012-08,2.52747253,0
Finland,2012-08,1.50659134,0
France,2012-08,2.49728556,0
Georgia,2012-08,1.1629,0
Germany,2012-08,1.23042506,0
Ghana,2012-08,17.7634235,0
Greece,2012-08,6.49251334,0
Hungary,2012-08,5.1,0
Iceland,2012-08,-6.063037,0
India,2012-08,8.00516462,0
Ireland,2012-08,4.21263791,0
Israel,2012-08,3.63062352,0
Italy,2012-08,3.8961039,0
Japan,2012-08,-1.9172553,0
Jordan,2012-08,-0.52294653,0
Kazakhstan,2012-08,-3.9,0
Kuwait,2012-08,2.32358003,0
Kyrgyzstan,2012-08,0.30555941,0
Latvia,2012-08,2.2,0
Lithuania,2012-08,6.7,0
Luxembourg,2012-08,0.81443776,0
Malaysia,2012-08,0.0,0
Malta,2012-08,-1.15895325,0
Mexico,2012-08,4.38293527,0
Moldova,2012-08,2.56085089,0
Mongolia,2012-08,4.1,0
Montenegro,2012-08,5.1,0
Morocco,2012-08,1.97132616,0
Netherlands,2012-08,4.59459459,0
North Macedonia,2012-08,0.28148146,0
Norway,2012-08,4.32503277,0
Pakistan,2012-08,7.71431777,0
Paraguay,2012-08,3.6,0
Philippines,2012-08,-0.16366612,0
Poland,2012-08,3.0,0
Portugal,2012-08,3.7037037,0
Romania,2012-08,6.05252633,0
Serbia,2012-08,6.2273,0
Singapore,2012-08,1.56248489,0
Slovakia,2012-08,1.93986421,0
Slovenia,2012-08,0.43398069,0
South Korea,2012-08,-0.10656849,0
Spain,2012-08,4.58002762,0
Sweden,2012-08,-1.93756728,0
Switzerland,2012-08,0.25015295,0
Thailand,2012-08,0.09442871,0
Tunisia,2012-08,5.61797753,0
Ukraine,2012-08,1.4,0
United Kingdom,2012-08,1.57480315,0
United States,2012-08,1.22180451,0
China,2012-09,-3.5545,0
Armenia,2012-09,8.54704196,0
Belgium,2012-09,3.99515738,0
Bosnia and Herzegovina,2012-09,1.0,0
Bulgaria,2012-09,5.03104465,0
Canada,2012-09,0.10857763,0
Chile,2012-09,-4.15487714,0
Colombia,2012-09,0.0103756,0
Croatia,2012-09,6.2,0
Cyprus,2012-09,5.31062124,0
Czech Republic,2012-09,1.77339901,0
Denmark,2012-09,2.84738041,0
Ecuador,2012-09,1.7868946,0
Egypt,2012-09,4.47154472,0
Estonia,2012-09,2.00627555,0
European Union,2012-09,2.30010953,0
Finland,2012-09,1.69971671,0
France,2012-09,2.38353196,0
Georgia,2012-09,1.3765,0
Germany,2012-09,1.33928571,0
Ghana,2012-09,16.80506129,0
Greece,2012-09,4.98354985,0
Hungary,2012-09,2.5,0
Iceland,2012-09,-3.739614,0
India,2012-09,8.06658131,0
Ireland,2012-09,0.79286422,0
Israel,2012-09,5.86854461,0
Italy,2012-09,3.45945946,0
Japan,2012-09,-1.41557128,0
Jordan,2012-09,3.75898789,0
Kazakhstan,2012-09,1.3,0
Kuwait,2012-09,3.01464255,0
Kyrgyzstan,2012-09,-1.09690691,0
Latvia,2012-09,2.6,0
Lithuania,2012-09,5.6,0
Luxembourg,2012-09,0.60941828,0
Malaysia,2012-09,-1.17753623,0
Malta,2012-09,-1.8782942,0
Mexico,2012-09,4.1275645,0
Moldova,2012-09,3.38219423,0
Mongolia,2012-09,5.5,0
Montenegro,2012-09,3.5,0
Morocco,2012-09,3.13901345,0
Netherlands,2012-09,4.38282648,0
North Macedonia,2012-09,1.46252825,0
Norway,2012-09,1.41752577,0
Pakistan,2012-09,7.82404298,0
Paraguay,2012-09,3.15893386,0
Philippines,2012-09,-1.53970827,0
Poland,2012-09,1.8,0
Portugal,2012-09,4.13667132,0
Romania,2012-09,5.92131408,0
Serbia,2012-09,8.110439,0
Singapore,2012-09,-0.38964388,0
Slovakia,2012-09,2.52427184,0
Slovenia,2012-09,0.74902301,0
South Korea,2012-09,0.16456922,0
Spain,2012-09,4.29912873,0
Sweden,2012-09,-2.06073753,0
Switzerland,2012-09,0.41941928,0
Thailand,2012-09,0.09398496,0
Tunisia,2012-09,3.53159851,0
Ukraine,2012-09,0.3,0
United Kingdom,2012-09,1.66666667,0
United States,2012-09,1.50093809,0
China,2012-10,-2.7558,0
Armenia,2012-10,11.72974419,0
Belgium,2012-10,4.24757282,0
Bosnia and Herzegovina,2012-10,1.1,0
Bulgaria,2012-10,6.74131529,0
Canada,2012-10,0.54644809,0
Chile,2012-10,2.6370135,0
Colombia,2012-10,-1.95559177,0
Croatia,2012-10,6.0,0
Cyprus,2012-10,6.03015075,0
Czech Republic,2012-10,1.87192118,0
Denmark,2012-10,3.09278351,0
Ecuador,2012-10,2.69467906,0
Egypt,2012-10,3.91752577,0
Estonia,2012-10,1.9885823,0
European Union,2012-10,1.96936543,0
Finland,2012-10,1.80436847,0
France,2012-10,2.27027027,0
Georgia,2012-10,2.7205,0
Germany,2012-10,1.11358575,0
Ghana,2012-10,19.0552442,0
Greece,2012-10,4.00509663,0
Hungary,2012-10,0.2,0
Iceland,2012-10,1.047224,0
India,2012-10,7.32484076,0
Ireland,2012-10,1.29224652,0
Israel,2012-10,5.67823344,0
Italy,2012-10,2.92207792,0
Japan,2012-10,-1.01936799,0
Jordan,2012-10,4.33588474,0
Kazakhstan,2012-10,3.5,0
Kuwait,2012-10,3.63007779,0
Kyrgyzstan,2012-10,5.3799149,0
Latvia,2012-10,2.9,0
Lithuania,2012-10,3.8,0
Luxembourg,2012-10,-0.18363787,0
Malaysia,2012-10,-2.53853128,0
Malta,2012-10,3.40862841,0
Mexico,2012-10,3.35069887,0
Moldova,2012-10,4.37256962,0
Mongolia,2012-10,1.6,0
Montenegro,2012-10,4.3,0
Morocco,2012-10,2.14285714,0
Netherlands,2012-10,4.77908025,0
North Macedonia,2012-10,-0.00501803,0
Norway,2012-10,1.67310167,0
Pakistan,2012-10,7.54990521,0
Paraguay,2012-10,3.56435644,0
Philippines,2012-10,-2.98869144,0
Poland,2012-10,1.0,0
Portugal,2012-10,3.96722725,0
Romania,2012-10,6.42602142,0
Serbia,2012-10,8.10757019,0
Singapore,2012-10,-3.76487734,0
Slovakia,2012-10,2.32783705,0
Slovenia,2012-10,0.81504021,0
South Korea,2012-10,-0.51356589,0
Spain,2012-10,3.9277884,0
Sweden,2012-10,-2.39390642,0
Switzerland,2012-10,0.51354773,0
Thailand,2012-10,1.03871577,0
Tunisia,2012-10,2.39190432,0
Ukraine,2012-10,0.6,0
United Kingdom,2012-10,1.76470588,0
United States,2012-10,1.88146754,0
China,2012-11,-2.1995,0
Armenia,2012-11,12.38533,0
Belgium,2012-11,4.37424058,0
Bosnia and Herzegovina,2012-11,0.8,0
Bulgaria,2012-11,4.86124193,0
Canada,2012-11,-0.10893246,0
Chile,2012-11,-1.17129157,0
Colombia,2012-11,-3.36942224,0
Croatia,2012-11,4.9,0
Cyprus,2012-11,4.60921844,0
Czech Republic,2012-11,1.57016683,0
Denmark,2012-11,3.54691076,0
Ecuador,2012-11,-0.21329791,0
Egypt,2012-11,-1.53217569,0
Estonia,2012-11,2.24398593,0
European Union,2012-11,1.4176663,0
Finland,2012-11,1.32827324,0
France,2012-11,1.83189655,0
Georgia,2012-11,1.7731,0
Germany,2012-11,1.22630992,0
Ghana,2012-11,15.86557249,0
Greece,2012-11,2.38385043,0
Hungary,2012-11,-2.9,0
Iceland,2012-11,2.456875,0
India,2012-11,7.24269377,0
Ireland,2012-11,1.08267717,0
Israel,2012-11,4.93730407,0
Italy,2012-11,2.37580994,0
Japan,2012-11,-1.02040816,0
Jordan,2012-11,4.82204881,0
Kazakhstan,2012-11,2.7,0
Kuwait,2012-11,3.79310345,0
Kyrgyzstan,2012-11,2.59859651,0
Latvia,2012-11,3.2,0
Lithuania,2012-11,1.9,0
Luxembourg,2012-11,0.44535164,0
Malaysia,2012-11,-3.00820419,0
Malta,2012-11,2.51475546,0
Mexico,2012-11,2.84386135,0
Moldova,2012-11,3.87401774,0
Mongolia,2012-11,2.9,0
Montenegro,2012-11,4.5,0
Morocco,2012-11,0.97864769,0
Netherlands,2012-11,3.31838565,0
North Macedonia,2012-11,2.84254943,0
Norway,2012-11,0.0,0
Pakistan,2012-11,7.71904255,0
Paraguay,2012-11,2.63671875,0
Philippines,2012-11,-3.40632603,0
Poland,2012-11,-0.1,0
Portugal,2012-11,3.76483279,0
Romania,2012-11,5.55555556,0
Serbia,2012-11,6.96581769,0
Singapore,2012-11,-4.47093192,0
Slovakia,2012-11,1.93986421,0
Slovenia,2012-11,0.72723326,0
South Korea,2012-11,-0.88461165,0
Spain,2012-11,3.25653987,0
Sweden,2012-11,-2.91891892,0
Switzerland,2012-11,1.45331155,0
Thailand,2012-11,0.56657224,0
Tunisia,2012-11,2.38313474,0
Ukraine,2012-11,0.0,0
United Kingdom,2012-11,0.97751711,0
United States,2012-11,1.69172932,0
China,2012-12,-1.9397,0
Armenia,2012-12,8.60211754,0
Belgium,2012-12,4.24242424,0
Bosnia and Herzegovina,2012-12,0.9,0
Bulgaria,2012-12,4.78269952,0
Canada,2012-12,0.55005501,0
Chile,2012-12,0.67366442,0
Colombia,2012-12,-4.85838121,0
Croatia,2012-12,4.9,0
Cyprus,2012-12,4.00801603,0
Czech Republic,2012-12,1.2745098,0
Denmark,2012-12,3.46020761,0
Ecuador,2012-12,1.96599159,0
Egypt,2012-12,-0.31055901,0
Estonia,2012-12,2.07322872,0
European Union,2012-12,1.31147541,0
Finland,2012-12,1.52526215,0
France,2012-12,1.72786177,0
Georgia,2012-12,2.4404,0
Germany,2012-12,1.45576708,0
Ghana,2012-12,17.09639032,0
Greece,2012-12,1.90964538,0
Hungary,2012-12,-1.8,0
Iceland,2012-12,1.23447,0
India,2012-12,7.31087095,0
Ireland,2012-12,0.49309665,0
Israel,2012-12,4.48465774,0
Italy,2012-12,2.04962244,0
Japan,2012-12,-0.6122449,0
Jordan,2012-12,2.63924363,0
Kazakhstan,2012-12,2.1,0
Kuwait,2012-12,4.14150129,0
Kyrgyzstan,2012-12,3.65971263,0
Latvia,2012-12,3.6,0
Lithuania,2012-12,2.0,0
Luxembourg,2012-12,-0.55365876,0
Malaysia,2012-12,-4.07608696,0
Malta,2012-12,0.06943067,0
Mexico,2012-12,1.8435669,0
Moldova,2012-12,3.43297762,0
Mongolia,2012-12,5.5,0
Montenegro,2012-12,5.7,0
Morocco,2012-12,0.89206066,0
Netherlands,2012-12,2.6929982,0
North Macedonia,2012-12,1.38097707,0
Norway,2012-12,-0.25348542,0
Pakistan,2012-12,9.64149764,0
Paraguay,2012-12,2.24390244,0
Philippines,2012-12,-3.96440129,0
Poland,2012-12,-1.1,0
Portugal,2012-12,3.10880829,0
Romania,2012-12,4.80492275,0
Serbia,2012-12,6.35836014,0
